LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
149162,HAYDEN,ID,83835,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/05/2020,Glacier Bank,ID - 01
149155,JEROME,ID,83338,221117,Limited  Liability Company(LLC),Unanswered,Unanswered,Non-Veteran,,9,04/12/2020,First Midwest Bank,ID - 02
149100,SHELLEY,ID,83274,112120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/06/2020,The Bank of Commerce,ID - 02
149052,NAMPA,ID,83687,624310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,35,04/15/2020,Bank of Idaho,ID - 01
149048,GREENCREEK,ID,83533,492110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,21,05/18/2020,"U.S. Bank, National Association",ID - 01
149026.55,BOISE,ID,83705,326199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/15/2020,Idaho First Bank,ID - 01
149000,COEUR D ALENE,ID,83814,442110,Corporation,Unanswered,Unanswered,Unanswered,,15,04/07/2020,Glacier Bank,ID - 01
149000,BURLEY,ID,83318,621210,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,150,05/03/2020,"Zions Bank, A Division of",ID - 02
148952,BOISE,ID,83705,238160,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/30/2020,Bank of the West,ID - 01
148900,CALDWELL,ID,83605,541940,Partnership,Unanswered,Unanswered,Unanswered,,8,04/27/2020,Idaho First Bank,ID - 01
148900,BOISE,ID,83709,623312,Corporation,Unanswered,Unanswered,Unanswered,,33,04/14/2020,Idaho Central CU,ID - 01
148865.25,HAYDEN,ID,83835,447110,Corporation,White,Male Owned,Non-Veteran,,24,04/08/2020,Glacier Bank,ID - 01
148800,NAMPA,ID,83686,238220,Subchapter S Corporation,White,Male Owned,Non-Veteran,,11,04/13/2020,Bank of Idaho,ID - 01
148800,AMERICAN FALLS,ID,83211,238910,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/28/2020,D. L. Evans Bank,ID - 02
148800,BOISE,ID,83713,621210,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,0,04/28/2020,Washington Trust Bank,ID - 01
148722.5,BOISE,ID,83702,711211,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,14,04/10/2020,Idaho First Bank,ID - 02
148700,GARDEN CITY,ID,83714,236118,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,31,04/10/2020,Mountain America FCU,ID - 01
148700,MERIDIAN,ID,83642,811310,Corporation,Unanswered,Male Owned,Non-Veteran,,12,04/13/2020,Umpqua Bank,ID - 01
148647,BOISE,ID,83704,484110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,65,04/13/2020,KeyBank National Association,ID - 02
148600,LEWISTON,ID,83501,621210,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,0,04/06/2020,Washington Trust Bank,ID - 01
148582,MERIDIAN,ID,83642,722511,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,50,04/10/2020,First Interstate Bank,ID - 01
148495,COEUR D ALENE,ID,83814,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,30,04/29/2020,Glacier Bank,ID - 01
148400,BLACKFOOT,ID,83221,112112,Corporation,Unanswered,Unanswered,Unanswered,,0,04/07/2020,The Bank of Commerce,ID - 02
148200,MERIDIAN,ID,83642,238990,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,10,04/07/2020,Washington Trust Bank,ID - 01
148200,BOISE,ID,83713,541211,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,0,04/08/2020,Washington Trust Bank,ID - 01
148166,IDAHO FALLS,ID,83404,621111,Corporation,Unanswered,Unanswered,Unanswered,,23,04/13/2020,KeyBank National Association,ID - 02
148100,BOISE,ID,83704,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/10/2020,KeyBank National Association,ID - 02
148100,KIMBERLY,ID,83341,112120,Limited  Liability Company(LLC),White,Female Owned,Unanswered,,20,04/13/2020,Farmers Bank,ID - 02
148040.47,COEUR D ALENE,ID,83814,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,14,04/06/2020,Glacier Bank,ID - 01
148000,BOISE,ID,83702,561730,Subchapter S Corporation,White,Male Owned,Non-Veteran,,0,04/06/2020,Washington Trust Bank,ID - 02
147900,NAMPA,ID,83651,238330,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,18,04/10/2020,Bank of Idaho,ID - 01
147900,BOISE,ID,83709,445120,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,40,04/10/2020,Sunwest Bank,ID - 01
147900,RATHDRUM,ID,83858,611699,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,04/04/2020,bankcda,ID - 01
147898.1,MERIDIAN,ID,83646,561730,Corporation,Unanswered,Unanswered,Unanswered,,0,04/28/2020,Idaho First Bank,ID - 01
147897,LEWISTON,ID,83501,333249,Limited  Liability Company(LLC),Unanswered,Male Owned,Veteran,,14,04/10/2020,Potlatch No. 1 Financial Credit Union,ID - 01
147600,MERIDIAN,ID,83642,238210,Corporation,Unanswered,Unanswered,Unanswered,,15,04/08/2020,D. L. Evans Bank,ID - 01
147485,MERIDIAN,ID,83642,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,30,04/14/2020,First Interstate Bank,ID - 01
147420,POST FALLS,ID,83854,811121,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/15/2020,First Interstate Bank,ID - 01
147400,WILDER,ID,83676,111998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21,04/29/2020,D. L. Evans Bank,ID - 01
147400,BOISE,ID,83702,541320,Corporation,Unanswered,Male Owned,Non-Veteran,,12,04/06/2020,D. L. Evans Bank,ID - 02
147300,JEROME,ID,83338,112120,Partnership,White,Male Owned,Unanswered,,20,04/10/2020,Farmers Bank,ID - 02
147300,BOISE,ID,83704,623312,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,04/13/2020,Idaho Central CU,ID - 02
147297.5,NAMPA,ID,83686,112120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/10/2020,First Interstate Bank,ID - 01
147100,BOISE,ID,83709,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,18,04/12/2020,KeyBank National Association,ID - 01
147100,BONNERS FERRY,ID,83805,111421,Corporation,Unanswered,Unanswered,Unanswered,,0,04/28/2020,Washington Trust Bank,ID - 01
147000,LEWISTON,ID,83501,524210,Subchapter S Corporation,White,Male Owned,Non-Veteran,,12,04/03/2020,Twin River Bank,ID - 01
147000,TWIN FALLS,ID,83301,238210,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,10,04/07/2020,Farmers Bank,ID - 02
147000,TWIN FALLS,ID,83301,541214,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,19,04/30/2020,Mountain America FCU,ID - 02
147000,NAMPA,ID,83687,238910,Corporation,Unanswered,Unanswered,Unanswered,,22,04/08/2020,D. L. Evans Bank,ID - 01
146967,BOISE,ID,83705,488410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/06/2020,First Federal Savings Bank of Twin Falls,ID - 01
146900,AMMON,ID,83406,531120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,24,04/10/2020,Bank of Idaho,ID - 02
146900,KIMBERLY,ID,83341,236118,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/03/2020,First Federal Savings Bank of Twin Falls,ID - 02
146900,NAMPA,ID,83686,484110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17,04/07/2020,D. L. Evans Bank,ID - 01
146842,MOUNTAIN HOME,ID,83647,446110,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",ID - 02
146800,COEUR D ALENE,ID,83814,722511,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,31,04/15/2020,Umpqua Bank,ID - 01
146800,BOISE,ID,83714,238150,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/08/2020,D. L. Evans Bank,ID - 01
146753,HAYDEN,ID,83835,561499,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,05/08/2020,"Bank of America, National Association",ID - 01
146700,CHUBBUCK,ID,83202,621399,Corporation,Unanswered,Unanswered,Unanswered,,38,04/27/2020,Glacier Bank,ID - 02
146700,BOISE,ID,83709,621610,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,66,04/08/2020,Bank of Jackson Hole,ID - 01
146600,BOISE,ID,83705,445291,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,31,04/10/2020,Montana Community Development Corp.,ID - 01
146600,IDAHO FALLS,ID,83401,532412,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,19,04/09/2020,Idaho Central CU,ID - 02
146512.9,SANDPOINT,ID,83864,722511,Corporation,Unanswered,Unanswered,Unanswered,,,04/28/2020,Columbia State Bank,ID - 01
146500,COEUR D ALENE,ID,83814,622110,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,0,04/07/2020,Washington Trust Bank,ID - 01
146500,MERIDIAN,ID,83642,488490,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,04/08/2020,D. L. Evans Bank,ID - 01
146400,MOSCOW,ID,83843,621320,Corporation,Unanswered,Unanswered,Unanswered,,0,04/05/2020,Washington Trust Bank,ID - 01
146400,MERIDIAN,ID,83680,238220,Subchapter S Corporation,Hispanic,Male Owned,Non-Veteran,,,04/06/2020,Washington Trust Bank,ID - 01
146400,MIDDLETON,ID,83644,621610,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,0,04/06/2020,Live Oak Banking Company,ID - 01
146376,KAMIAH,ID,83536,562219,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,15,04/15/2020,Twin River Bank,ID - 01
146300,COEUR D ALENE,ID,83814,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,04/03/2020,bankcda,ID - 01
146300,IDAHO FALLS,ID,83402,323111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/03/2020,The Bank of Commerce,ID - 02
146300,BUHL,ID,83316,112120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/07/2020,D. L. Evans Bank,ID - 02
146300,CALDWELL,ID,83607,484110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,22,04/28/2020,D. L. Evans Bank,ID - 01
146252,BOISE,ID,83706,621320,Professional Association,Unanswered,Unanswered,Unanswered,,0,04/08/2020,Washington Trust Bank,ID - 02
146200,MERIDIAN,ID,83642,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17,04/13/2020,KeyBank National Association,ID - 01
146200,SODA SPRINGS,ID,83276,238910,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,0,04/06/2020,The Bank of Commerce,ID - 02
146100,BOISE,ID,83709,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/10/2020,Mountain America FCU,ID - 01
146100,BOISE,ID,83709,423310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/13/2020,"Zions Bank, A Division of",ID - 01
146100,COEUR D ALENE,ID,83815,524114,Corporation,Unanswered,Unanswered,Unanswered,,0,04/07/2020,Washington Trust Bank,ID - 01
146000,MCCALL,ID,83638,213112,Corporation,Unanswered,Unanswered,Unanswered,,22,04/15/2020,Idaho First Bank,ID - 01
146000,POCATELLO,ID,83201,446110,Corporation,Unanswered,Male Owned,Non-Veteran,,0,04/30/2020,The Bank of Commerce,ID - 02
145987,BOISE,ID,83704,813920,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,05/03/2020,"U.S. Bank, National Association",ID - 02
145967,BOISE,ID,83716,321113,Corporation,Unanswered,Male Owned,Non-Veteran,,14,04/13/2020,KeyBank National Association,ID - 01
145948.39,BOISE,ID,83713,518210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/14/2020,Capital Educators FCU,ID - 01
145900,BURLEY,ID,83318,621210,Corporation,White,Male Owned,Non-Veteran,,10,04/28/2020,D. L. Evans Bank,ID - 02
145900,EAGLE,ID,83616,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,19,04/28/2020,D. L. Evans Bank,ID - 01
145900,COUER D ALENE,ID,83814,713110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,Idaho Central CU,ID - 01
145850.04,BOISE,ID,83706,484121,Corporation,Unanswered,Unanswered,Unanswered,,10,04/08/2020,Glacier Bank,ID - 02
145800,KUNA,ID,83634,813910,Corporation,Unanswered,Unanswered,Unanswered,,13,04/15/2020,Sunwest Bank,ID - 01
145782,WEISER,ID,83672,541940,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,0,05/03/2020,Celtic Bank Corporation,ID - 01
145685,NAMPA,ID,83651,238990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/13/2020,Idaho First Bank,ID - 01
145500,BOISE,ID,83706,624410,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,33,04/10/2020,Sunwest Bank,ID - 02
145500,BOISE,ID,83702,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/04/2020,D. L. Evans Bank,ID - 02
145500,HAILEY,ID,83333,541613,Corporation,Unanswered,Unanswered,Unanswered,,7,04/28/2020,D. L. Evans Bank,ID - 02
145440,KOOTENAI,ID,83840,621999,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,25,04/09/2020,Glacier Bank,ID - 01
145400,RIGBY,ID,83442,238210,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,0,04/10/2020,The Bank of Commerce,ID - 02
145350,IDAHO FALLS,ID,83402,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/11/2020,Idaho First Bank,ID - 02
145287,BOISE,ID,83704,339999,Corporation,Unanswered,Female Owned,Non-Veteran,,14,05/03/2020,"U.S. Bank, National Association",ID - 02
145257.5,MERIDIAN,ID,83642,484110,Corporation,Unanswered,Unanswered,Unanswered,,,04/11/2020,Capital Educators FCU,ID - 01
145200,BURLEY,ID,83318,112120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,16,04/28/2020,D. L. Evans Bank,ID - 02
145200,DRIGGS,ID,83422,238210,Corporation,Unanswered,Unanswered,Unanswered,,0,04/28/2020,The Bank of Commerce,ID - 02
145100,IDAHO FALLS,ID,83401,561499,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,,04/15/2020,"Citizens Bank, National Association",ID - 02
145100,PINGREE,ID,83262,111211,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/15/2020,The Bank of Commerce,ID - 02
145100,WENDELL,ID,83355,238190,Corporation,White,Male Owned,Non-Veteran,,20,04/14/2020,D. L. Evans Bank,ID - 02
145100,TWIN FALLS,ID,83301,112111,Corporation,White,Male Owned,Unanswered,,23,04/07/2020,Farmers Bank,ID - 02
145000,KETCHUM,ID,83340,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,23,04/29/2020,D. L. Evans Bank,ID - 02
145000,REXBURG,ID,83440,561730,Corporation,White,Male Owned,Non-Veteran,,0,04/06/2020,The Bank of Commerce,ID - 02
145000,RATHDRUM,ID,83858,333414,Corporation,White,Female Owned,Non-Veteran,,14,04/07/2020,Glacier Bank,ID - 01
145000,BOISE,ID,83713,541211,Corporation,White,Male Owned,Non-Veteran,,0,04/09/2020,Washington Trust Bank,ID - 01
145000,BOISE,ID,83716,238290,Corporation,Unanswered,Unanswered,Unanswered,,15,04/09/2020,Bank of Idaho,ID - 01
144937,MERIDIAN,ID,83642,811192,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18,04/15/2020,"U.S. Bank, National Association",ID - 01
144900,TWIN FALLS,ID,83301,112120,Corporation,White,Female Owned,Unanswered,,40,04/07/2020,Farmers Bank,ID - 02
144845,BOISE,ID,83704,236117,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,25,04/08/2020,Glacier Bank,ID - 02
144815,COEUR D ALENE,ID,83814,621111,Corporation,Unanswered,Unanswered,Unanswered,,9,04/06/2020,Glacier Bank,ID - 01
144800,PARMA,ID,83660,112112,Corporation,White,Male Owned,Unanswered,,13,04/13/2020,Platte Valley Bank,ID - 01
144800,LOLO,ID,59847,721110,Corporation,Unanswered,Female Owned,Unanswered,,12,04/06/2020,Farmers State Bank,ID - 01
144709,SANDPOINT,ID,83864,541513,Corporation,Unanswered,Male Owned,Unanswered,,6,04/14/2020,Potlatch No. 1 Financial Credit Union,ID - 01
144700,BURLEY,ID,83318,621420,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,25,04/11/2020,First Federal Savings Bank of Twin Falls,ID - 02
144700,BLACKFOOT,ID,83221,236115,Corporation,Unanswered,Unanswered,Unanswered,,0,04/27/2020,Idaho Central CU,ID - 02
144700,COEUR D ALENE,ID,83814,623110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,bankcda,ID - 01
144677.9,PARMA,ID,83660,238210,Corporation,Unanswered,Unanswered,Unanswered,,,04/27/2020,Columbia State Bank,ID - 01
144569,BOISE,ID,83702,315990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,05/03/2020,"U.S. Bank, National Association",ID - 02
144500,BOISE,ID,83704,541330,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,0,04/06/2020,Washington Trust Bank,ID - 02
144500,NAMPA,ID,83686,611710,Corporation,Unanswered,Male Owned,Non-Veteran,,13,04/14/2020,East West Bank,ID - 01
144400,MERIDIAN,ID,83642,541219,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,42,04/04/2020,Idaho Central CU,ID - 01
144300,BOISE,ID,83704,561740,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,15,04/10/2020,KeyBank National Association,ID - 02
144300,CALDWELL,ID,83605,722511,Limited  Liability Company(LLC),White,Male Owned,Veteran,,31,04/10/2020,Montana Community Development Corp.,ID - 01
144300,BOISE,ID,83706,531320,Corporation,Unanswered,Unanswered,Unanswered,,9,04/28/2020,D. L. Evans Bank,ID - 02
144277,LEWISTON,ID,83501,541990,Corporation,White,Male Owned,Veteran,,16,04/15/2020,Banner Bank,ID - 01
144255,MERIDIAN,ID,83642,453991,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/08/2020,Glacier Bank,ID - 01
144200,BOISE,ID,83702,541613,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/11/2020,D. L. Evans Bank,ID - 02
144200,REXBURG,ID,83440,115114,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/15/2020,"Zions Bank, A Division of",ID - 02
144200,HAYDEN,ID,83835,621320,Corporation,White,Male Owned,Non-Veteran,,13,04/08/2020,Idaho Trust Bank,ID - 01
144145,BOISE,ID,83706,621320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/10/2020,Idaho Trust Bank,ID - 02
144109,BOISE,ID,83705,541330,Corporation,Unanswered,Male Owned,Unanswered,,0,05/07/2020,"Wells Fargo Bank, National Association",ID - 01
144107.5,BOISE,ID,83702,541211,Corporation,Unanswered,Unanswered,Unanswered,,8,04/09/2020,Glacier Bank,ID - 02
144100,BOISE,ID,83704,511120,Corporation,White,Male Owned,Non-Veteran,,0,04/07/2020,Washington Trust Bank,ID - 02
144100,IDAHO FALLS,ID,83401,541990,Subchapter S Corporation,White,Male Owned,Non-Veteran,,19,04/14/2020,"Zions Bank, A Division of",ID - 02
144022,HAYDEN,ID,83835,238910,Corporation,White,Male Owned,Non-Veteran,,19,04/06/2020,Glacier Bank,ID - 01
144000,HAILEY,ID,83333,611110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,19,04/14/2020,D. L. Evans Bank,ID - 02
143900,CLIFTON,ID,83228,484121,Corporation,Unanswered,Unanswered,Unanswered,,11,04/03/2020,Cache Valley Bank,ID - 02
143802,NAMPA,ID,83651,722513,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,27,04/14/2020,"U.S. Bank, National Association",ID - 01
143800,BOISE,ID,83704,624120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/11/2020,Washington Trust Bank,ID - 02
143800,IDAHO FALLS,ID,83401,238220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/04/2020,The Bank of Commerce,ID - 02
143800,BOISE,ID,83703,621210,Partnership,Unanswered,Unanswered,Unanswered,,0,04/09/2020,Washington Trust Bank,ID - 02
143746,EAGLE,ID,83616,327390,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,9,04/16/2020,Idaho Trust Bank,ID - 01
143722,BOISE,ID,83709,541330,Corporation,White,Female Owned,Non-Veteran,,,04/29/2020,Banner Bank,ID - 01
143706,NAMPA,ID,83686,541320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,05/03/2020,Cross River Bank,ID - 01
143700,BLACKFOOT,ID,83221,111211,Partnership,Unanswered,Unanswered,Unanswered,,20,04/13/2020,"Zions Bank, A Division of",ID - 02
143670,JEROME,ID,83338,115113,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,33,04/27/2020,"Idaho AgCredit, ACA",ID - 02
143600,BLACKFOOT,ID,83221,442110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,23,04/13/2020,"Zions Bank, A Division of",ID - 02
143600,BOISE,ID,83706,813211,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,11,04/14/2020,"Zions Bank, A Division of",ID - 02
143600,BURLEY,ID,83318,327991,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,420,05/03/2020,"Zions Bank, A Division of",ID - 02
143571,COEUR D ALENE,ID,83814,237210,Corporation,Unanswered,Unanswered,Unanswered,,0,04/30/2020,"Wells Fargo Bank, National Association",ID - 01
143500,IDAHO FALLS,ID,83402,561720,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0,04/28/2020,The Bank of Commerce,ID - 02
143500,MOSCOW,ID,83843,337110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/12/2020,"Zions Bank, A Division of",ID - 01
143400,BOISE,ID,83709,336413,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,12,04/13/2020,Peoples Bank and Trust Company,ID - 01
143300,COEUR D ALENE,ID,83814,337110,Corporation,Unanswered,Unanswered,Unanswered,,0,04/04/2020,bankcda,ID - 01
143290.7,NAMPA,ID,83687,238220,Corporation,Unanswered,Male Owned,Non-Veteran,,14,04/29/2020,First Interstate Bank,ID - 01
143215,COEUR D ALENE,ID,83815,811192,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/15/2020,"U.S. Bank, National Association",ID - 01
143200,TWIN FALLS,ID,83301,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,05/11/2020,D. L. Evans Bank,ID - 02
143200,MERIDIAN,ID,83642,621210,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,18,04/28/2020,D. L. Evans Bank,ID - 01
143115,BOISE,ID,83702,311991,Corporation,White,Male Owned,Non-Veteran,,11,04/14/2020,KeyBank National Association,ID - 02
143100,JEROME,ID,83338,238210,Corporation,Unanswered,Male Owned,Unanswered,,12,04/13/2020,D. L. Evans Bank,ID - 02
143002,BOISE,ID,83702,722511,Corporation,Unanswered,Unanswered,Unanswered,,7,04/29/2020,"JPMorgan Chase Bank, National Association",ID - 02
142905,COTTONWOOD,ID,83522,332999,Corporation,Unanswered,Unanswered,Unanswered,,14,04/10/2020,Potlatch No. 1 Financial Credit Union,ID - 01
142900,MERIDIAN,ID,83642,812990,Limited Liability Partnership,Unanswered,Male Owned,Non-Veteran,,16,04/10/2020,"Readycap Lending, LLC",ID - 01
142900,TWIN FALLS,ID,83301,238990,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,17,04/08/2020,Idaho Central CU,ID - 02
142825,RUPERT,ID,83350,517911,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,04/11/2020,KeyBank National Association,ID - 02
142800,NAMPA,ID,83687,517312,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,32,04/28/2020,D. L. Evans Bank,ID - 01
