LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
148700,PARKERSBURG,WV,26101,531110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,Truist Bank d/b/a Branch Banking & Trust Co,WV - 01
148692.5,PRINCETON,WV,24740,333249,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0,05/27/2020,"New Peoples Bank, Inc.",WV - 03
148627,BRIDGEPORT,WV,26330,448210,Corporation,Unanswered,Unanswered,Unanswered,,0,04/27/2020,"MVB Bank, Inc.",WV - 01
148557,GLEN DALE,WV,26038,541618,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/28/2020,"WesBanco Bank, Inc.",WV - 01
148500,CHARLESTON,WV,25301,324199,Corporation,Unanswered,Unanswered,Unanswered,,9,04/12/2020,Truist Bank d/b/a Branch Banking & Trust Co,WV - 02
148500,BRIDGEPORT,WV,26330,561320,Corporation,White,Male Owned,Non-Veteran,,12,04/07/2020,"Premier Bank, Inc.",WV - 01
148487,CHARLESTON,WV,25389,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,31,04/13/2020,Level One Bank,WV - 02
148486,BECKLEY,WV,25801,238220,Subchapter S Corporation,White,Male Owned,Non-Veteran,,15,04/10/2020,City National Bank of West Virginia,WV - 03
148400,PRINCETON,WV,24740,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,9,05/03/2020,"PNC Bank, National Association",WV - 03
148370,CALDWELL,WV,24925,237990,Corporation,Unanswered,Unanswered,Unanswered,,21,04/13/2020,The Bank of Monroe,WV - 03
148300,WHEELING,WV,26003,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,69,04/15/2020,The Huntington National Bank,WV - 01
148200,BERKELEY SPRINGS,WV,25411,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,04/14/2020,"Pendleton Community Bank, Inc.",WV - 02
148115,WEIRTON,WV,26062,621999,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,12,05/01/2020,The Huntington National Bank,WV - 01
148100,PARKERSBURG,WV,26101,541211,Corporation,White,Male Owned,Unanswered,,11,04/09/2020,First Financial Bank,WV - 01
148088,DUNBAR,WV,25064,541990,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,15,04/13/2020,City National Bank of West Virginia,WV - 02
148019,HUNTINGTON,WV,25705,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,11,04/09/2020,"WesBanco Bank, Inc.",WV - 03
148000,BECKLEY,WV,25801,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18,05/01/2020,"JPMorgan Chase Bank, National Association",WV - 03
148000,CRAB ORCHARD,WV,25827,424930,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,04/29/2020,United Bank,WV - 03
147888,ELKINS,WV,26241,624190,Corporation,White,Female Owned,Unanswered,,24,04/08/2020,The Grant County Bank,WV - 02
147710,PARKERSBURG,WV,26105,561510,Corporation,Unanswered,Male Owned,Non-Veteran,,22,04/14/2020,Community Bank of Parkersburg,WV - 01
147700,SUMMERSVILLE,WV,26651,484220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/29/2020,"Community Trust Bank, Inc.",WV - 03
147700,CHARLESTON,WV,25304,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/30/2020,Truist Bank d/b/a Branch Banking & Trust Co,WV - 02
147600,FAYETTEVILLE,WV,25840,541613,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,26,04/05/2020,United Bank,WV - 03
147600,FARMINGTON,WV,26571,621111,Partnership,Unanswered,Unanswered,Unanswered,,20,04/28/2020,The Harrison County Bank,WV - 01
147500,BECKLEY,WV,25801,444190,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,11,05/04/2020,MCNB Bank and Trust Co.,WV - 03
147499,MILTON,WV,25541,332710,Corporation,Unanswered,Unanswered,Unanswered,,14,04/08/2020,Logan Bank & Trust Company,WV - 03
147300,HURRICANE,WV,25526,621340,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,24,04/07/2020,United Bank,WV - 02
147264,WEIRTON,WV,26062,621111,Corporation,Hispanic,Male Owned,Unanswered,,8,04/09/2020,"WesBanco Bank, Inc.",WV - 01
147200,CLAY,WV,25043,321912,Corporation,White,Male Owned,Unanswered,,31,04/14/2020,"Premier Bank, Inc.",WV - 02
147200,CHARLESTON,WV,25302,541330,Corporation,White,Male Owned,Non-Veteran,,,04/07/2020,"Premier Bank, Inc.",WV - 02
147200,CHARLESTON,WV,25301,722511,Subchapter S Corporation,White,Male Owned,Non-Veteran,,32,04/07/2020,United Bank,WV - 02
147198,SCOTT DEPOT,WV,25560,999990,Corporation,Unanswered,Unanswered,Non-Veteran,,35,04/30/2020,"JPMorgan Chase Bank, National Association",WV - 02
147150,PRINCETON,WV,24739,212319,Corporation,Unanswered,Unanswered,Unanswered,,14,04/15/2020,"New Peoples Bank, Inc.",WV - 03
147100,ROMNEY,WV,26757,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/10/2020,"CNB Bank, Inc.",WV - 02
147087,HUNTINGTON,WV,25701,711190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,31,04/09/2020,"WesBanco Bank, Inc.",WV - 03
147000,SALT ROCK,WV,25559,332710,Corporation,Unanswered,Unanswered,Unanswered,,15,04/28/2020,The Farmers Bank & Savings Company,WV - 03
146900,PARKERSBURG,WV,26104,238220,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,18,04/09/2020,Peoples Bank,WV - 01
146863,HUNTINGTON,WV,25701,512131,Corporation,Unanswered,Unanswered,Unanswered,,32,04/09/2020,Logan Bank & Trust Company,WV - 03
146600,WESTON,WV,26452,113110,Corporation,White,Male Owned,Unanswered,,8,04/14/2020,The Citizens Bank of Weston,WV - 01
146528,YAWKEY,WV,25573,561790,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,6,05/21/2020,"Kabbage, Inc.",WV - 03
146400,CHARLESTON,WV,25312,811121,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/04/2020,Truist Bank d/b/a Branch Banking & Trust Co,WV - 02
146393.32,RIDGELEY,WV,26753,441120,Corporation,White,Male Owned,Unanswered,,14,04/14/2020,First Peoples Community FCU,WV - 01
146337,CHARLESTON,WV,25304,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,35,05/20/2020,Fifth Third Bank,WV - 02
146300,BUCKHANNON,WV,26201,237120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/27/2020,"Premier Bank, Inc.",WV - 01
146282,WHEELING,WV,26003,424820,Corporation,Unanswered,Female Owned,Unanswered,,15,04/16/2020,Main Street Bank Corp.,WV - 01
146200,MARTINSBURG,WV,25401,541211,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/15/2020,"CNB Bank, Inc.",WV - 02
146160,FAIRMONT,WV,26554,238310,Corporation,Unanswered,Male Owned,Unanswered,,10,04/10/2020,"BCBank, Inc",WV - 01
146032.5,MORGANTOWN,WV,26505,423210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/08/2020,"MVB Bank, Inc.",WV - 01
146000,CLARKSBURG,WV,26301,926130,Corporation,White,Male Owned,Non-Veteran,,18,04/12/2020,The Huntington National Bank,WV - 01
146000,RIPLEY,WV,25271,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,26,04/09/2020,Truist Bank d/b/a Branch Banking & Trust Co,WV - 02
145945.99,FAIRMONT,WV,26554,624110,Limited  Liability Company(LLC),White,Unanswered,Unanswered,,21,04/08/2020,"BCBank, Inc",WV - 01
145900,PRINCETON,WV,24740,541940,Corporation,Unanswered,Male Owned,Unanswered,,0,04/16/2020,First Community Bank,WV - 03
145750,LEWISBURG,WV,24901,722511,Corporation,Unanswered,Female Owned,Non-Veteran,,33,04/16/2020,City National Bank of West Virginia,WV - 03
145700,CHARLESTON,WV,25387,444130,Corporation,Unanswered,Unanswered,Unanswered,,,04/27/2020,"Premier Bank, Inc.",WV - 02
145700,CHARLESTON,WV,25387,237310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,15,04/27/2020,"The Poca Valley Bank, Inc.",WV - 02
145700,CHARLESTON,WV,25301,238210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/28/2020,United Bank,WV - 02
145600,HURRICANE,WV,25526,722511,Subchapter S Corporation,White,Male Owned,Non-Veteran,,48,04/10/2020,Peoples Bank,WV - 02
145600,SPENCER,WV,25276,424720,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,20,04/27/2020,"The Poca Valley Bank, Inc.",WV - 02
145600,MOOREFIELD,WV,26836,441110,Corporation,Unanswered,Male Owned,Unanswered,,19,04/06/2020,First United Bank & Trust,WV - 01
145600,SUMMERSVILLE,WV,26651,624410,Corporation,Unanswered,Unanswered,Unanswered,,34,04/08/2020,United Bank,WV - 03
145507.5,MARTINSBURG,WV,25401,621910,Corporation,Unanswered,Unanswered,Unanswered,,30,04/08/2020,Jefferson Security Bank,WV - 02
145500,PARKERSBURG,WV,26101,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,06/29/2020,"Premier Bank, Inc.",WV - 01
145400,BECKLEY,WV,25801,624190,Corporation,Unanswered,Male Owned,Unanswered,,0,04/27/2020,First Community Bank,WV - 03
145368,MORGANTOWN,WV,26501,621210,Corporation,Unanswered,Unanswered,Unanswered,,16,04/28/2020,"MVB Bank, Inc.",WV - 01
145340,CLARKSBURG,WV,26301,624221,Non-Profit Organization,White,Male Owned,Unanswered,Y,53,04/10/2020,City National Bank of West Virginia,WV - 01
145300,CHARLESTON,WV,25301,531311,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,46,04/06/2020,United Bank,WV - 02
145300,HUNTINGTON,WV,25701,541512,Corporation,White,Unanswered,Unanswered,,15,04/09/2020,Peoples Bank,WV - 03
145200,DELBARTON,WV,25670,423930,Corporation,Unanswered,Unanswered,Unanswered,,16,04/14/2020,"Community Trust Bank, Inc.",WV - 03
145100,ALBRIGHT,WV,26519,238210,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,9,04/14/2020,Clear Mountain Bank,WV - 01
145005,BARBOURSVILLE,WV,25504,621498,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/28/2020,Peoples Bank,WV - 03
145000,BECKLEY,WV,25801,541110,Corporation,White,Female Owned,Unanswered,,13,04/27/2020,City National Bank of West Virginia,WV - 03
145000,BECKLEY,WV,25801,541618,Subchapter S Corporation,Hispanic,Female Owned,Non-Veteran,,26,04/30/2020,"Newtek Small Business Finance, Inc.",WV - 03
144800,WEIRTON,WV,26062,722513,Subchapter S Corporation,White,Female Owned,Non-Veteran,,29,04/08/2020,The Huntington National Bank,PA - 12
144625,REEDSVILLE,WV,26547,213112,Corporation,Unanswered,Unanswered,Unanswered,,19,04/15/2020,"WesBanco Bank, Inc.",WV - 01
144500,FLEMINGTON,WV,26347,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/30/2020,The Harrison County Bank,WV - 01
144427,CHARLESTON,WV,25313,721110,Limited  Liability Company(LLC),Asian,Male Owned,Unanswered,,40,04/16/2020,"New Peoples Bank, Inc.",WV - 02
144400,FAYETTEVILLE,WV,25840,721110,Limited Liability Partnership,White,Unanswered,Unanswered,,24,04/10/2020,Truist Bank d/b/a Branch Banking & Trust Co,WV - 03
144350,FAIRMONT,WV,26554,441228,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/14/2020,"WesBanco Bank, Inc.",WV - 01
144300,SLATYFORK,WV,26291,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,86,04/11/2020,"Citizens Bank of West Virginia, Inc",WV - 03
144300,KEYSER,WV,26726,713290,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/30/2020,"Summit Community Bank, Inc.",WV - 01
144300,ELEANOR,WV,25070,236220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,16,04/28/2020,United Bank,WV - 02
144200,SALEM,WV,26426,445110,Corporation,Unanswered,Unanswered,Unanswered,,36,04/27/2020,"Premier Bank, Inc.",WV - 01
144200,PARKERSBURG,WV,26101,722513,Corporation,Unanswered,Unanswered,Unanswered,,53,04/05/2020,United Bank,WV - 01
144200,BECKLEY,WV,25801,722511,Corporation,Unanswered,Unanswered,Unanswered,,49,04/08/2020,United Bank,WV - 03
144104,WHEELING,WV,26003,332710,Corporation,White,Male Owned,Unanswered,,15,04/08/2020,"WesBanco Bank, Inc.",WV - 01
143800,FORT GAY,WV,25514,238910,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,12,04/14/2020,"Community Trust Bank, Inc.",WV - 03
143700,BLUEFIELD,WV,24701,621111,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,0,04/28/2020,First Community Bank,WV - 03
143622.5,WHEELING,WV,26003,238320,Corporation,Unanswered,Unanswered,Unanswered,,8,04/28/2020,"WesBanco Bank, Inc.",WV - 01
143515,SUMMERSVILLE,WV,26651,621111,Corporation,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Truist Bank d/b/a Branch Banking & Trust Co,WV - 03
143505,BRIDGEPORT,WV,26330,722310,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,40,04/14/2020,"MVB Bank, Inc.",WV - 01
143500,BECKLEY,WV,25801,561499,Corporation,Unanswered,Unanswered,Unanswered,,40,04/07/2020,United Bank,WV - 03
143475,WHEELING,WV,26003,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,56,04/14/2020,The Huntington National Bank,WV - 01
143400,CHARLESTON,WV,25301,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/30/2020,Truist Bank d/b/a Branch Banking & Trust Co,WV - 02
143400,MOUNT GAY,WV,25637,446110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/09/2020,United Bank,WV - 03
143317.5,CHARLESTON,WV,25301,423610,Corporation,Unanswered,Unanswered,Unanswered,,18,04/14/2020,Fifth Third Bank,WV - 02
143200,ELEANOR,WV,25070,445110,Corporation,Unanswered,Unanswered,Unanswered,,44,04/15/2020,"Summit Community Bank, Inc.",WV - 02
143200,MORGANTOWN,WV,26508,812112,Limited  Liability Company(LLC),Hispanic,Male Owned,Unanswered,,15,04/15/2020,Clear Mountain Bank,WV - 01
143177,INWOOD,WV,25428,492110,Corporation,Unanswered,Unanswered,Unanswered,,28,04/28/2020,"Kabbage, Inc.",WV - 02
143037.5,WINFIELD,WV,25213,524210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/14/2020,Fifth Third Bank,WV - 02
143000,PENTRESS,WV,26544,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/10/2020,The Huntington National Bank,WV - 01
142998.67,CLARKSBURG,WV,26301,611110,Non-Profit Organization,White,Male Owned,Unanswered,Y,36,04/27/2020,"WesBanco Bank, Inc.",WV - 01
142930,LEWISBURG,WV,24901,722511,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,34,04/28/2020,City National Bank of West Virginia,WV - 03
142800,WINFIELD,WV,25213,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/13/2020,"Premier Bank, Inc.",WV - 02
142800,CLARKSBURG,WV,26302,424820,Corporation,Unanswered,Unanswered,Unanswered,,19,04/06/2020,The Harrison County Bank,WV - 01
142800,SOUTH CHARLESTON,WV,25309,722511,Subchapter S Corporation,Hispanic,Unanswered,Unanswered,,6,04/08/2020,Peoples Bank,WV - 02
142800,FAIRMONT,WV,26554,423140,Corporation,Unanswered,Unanswered,Unanswered,,20,04/15/2020,United Bank,WV - 01
142700,SHEPHERDSTOWN,WV,25443,541620,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,11,04/06/2020,United Bank,WV - 02
142675,WHEELING,WV,26003,541310,Corporation,Unanswered,Unanswered,Unanswered,,9,04/27/2020,"WesBanco Bank, Inc.",WV - 01
142600,BECKLEY,WV,25801,721110,Limited Liability Partnership,White,Male Owned,Non-Veteran,,37,04/27/2020,City National Bank of West Virginia,WV - 03
142600,BERKELEY SPRINGS,WV,25411,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,31,04/07/2020,"CNB Bank, Inc.",WV - 02
142600,CHARLESTON,WV,25304,621111,Partnership,Unanswered,Unanswered,Unanswered,,5,04/28/2020,United Bank,WV - 02
142535.75,MORGANTOWN,WV,26508,814110,Corporation,Unanswered,Female Owned,Unanswered,,12,04/12/2020,Truist Bank d/b/a Branch Banking & Trust Co,WV - 01
142500,KEARNEYSVILLE,WV,25430,236115,Corporation,Unanswered,Unanswered,Unanswered,,14,04/04/2020,Bank of Charles Town,WV - 02
142500,CHARLESTON,WV,25301,531210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/05/2020,United Bank,WV - 02
142500,FAIRMONT,WV,26554,492210,Subchapter S Corporation,White,Male Owned,Veteran,,18,04/15/2020,The Huntington National Bank,WV - 01
142500,ELKINS,WV,26241,722511,Corporation,Unanswered,Male Owned,Unanswered,,32,04/08/2020,The Grant County Bank,WV - 02
142474,UNION,WV,24983,621210,Subchapter S Corporation,Unanswered,Female Owned,Unanswered,,15,04/27/2020,The Bank of Monroe,WV - 03
142440,WHEELING,WV,26003,238220,Corporation,Unanswered,Unanswered,Unanswered,,13,04/27/2020,"WesBanco Bank, Inc.",WV - 01
142400,BECKLEY,WV,25801,621210,Professional Association,White,Male Owned,Non-Veteran,,4,04/09/2020,United Bank,WV - 03
142400,CHARLESTON,WV,25313,811121,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,18,04/28/2020,The Farmers Bank & Savings Company,WV - 02
142395,WHITE SULPHUR SPRINGS,WV,24986,238990,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,12,04/11/2020,City National Bank of West Virginia,WV - 03
142100,CAPON BRIDGE,WV,26711,541614,Corporation,Unanswered,Male Owned,Unanswered,,15,04/07/2020,"FNB Bank, Inc.",WV - 02
142100,PARKERSBURG,WV,26105,524113,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/08/2020,Community Bank of Parkersburg,WV - 01
142020,WHEELING,WV,26003,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,47,04/14/2020,The Huntington National Bank,WV - 01
142000,WHEELING,WV,26003,453998,Corporation,Unanswered,Unanswered,Unanswered,,13,04/09/2020,Truist Bank d/b/a Branch Banking & Trust Co,WV - 01
141965,BUCKHANNON,WV,26201,444190,Corporation,White,Male Owned,Unanswered,,14,06/24/2020,"BCBank, Inc",WV - 01
141910,FAIRMONT,WV,26554,331110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/15/2020,"MVB Bank, Inc.",WV - 01
141875,PARKERSBURG,WV,26101,624120,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,42,04/15/2020,Community Bank of Parkersburg,WV - 01
141800,PRINCETON,WV,24740,236117,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,0,04/14/2020,First Community Bank,WV - 03
141700,MT. NEBO,WV,26679,238210,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,0,04/28/2020,First Community Bank,WV - 03
141650,CHARLESTON,WV,25304,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,35,04/28/2020,Fifth Third Bank,WV - 02
141600,HURRICANE,WV,25526,722511,Subchapter S Corporation,White,Male Owned,Non-Veteran,,55,04/10/2020,Peoples Bank,WV - 02
141600,CHARLESTON,WV,25313,621210,Corporation,Unanswered,Unanswered,Unanswered,,15,04/28/2020,"Summit Community Bank, Inc.",WV - 02
141600,SOUTH CHARLESTON,WV,25309,621210,Corporation,Unanswered,Unanswered,Unanswered,,12,04/15/2020,"Summit Community Bank, Inc.",WV - 02
141345,CHARLESTON,WV,25301,624221,Non-Profit Organization,Unanswered,Female Owned,Unanswered,Y,15,04/14/2020,City National Bank of West Virginia,WV - 02
141325,WILLIAMSTOWN,WV,26187,424940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/11/2020,"JPMorgan Chase Bank, National Association",WV - 01
141250,WHEELING,WV,26003,713940,Non-Profit Organization,White,Male Owned,Unanswered,Y,18,04/07/2020,"WesBanco Bank, Inc.",WV - 01
141221.92,DANESE,WV,25831,484220,Corporation,White,Male Owned,Non-Veteran,,16,04/10/2020,"Pioneer Community Bank, Inc.",WV - 03
141000,SMITHFIELD,WV,26437,113310,Corporation,Unanswered,Unanswered,Unanswered,,7,04/13/2020,First Exchange Bank,WV - 01
141000,BLUEFIELD,WV,24701,238160,Corporation,Unanswered,Unanswered,Unanswered,,20,04/14/2020,Truist Bank d/b/a Branch Banking & Trust Co,WV - 03
140972,SAINT ALBANS,WV,25177,722511,Non-Profit Childcare Center,Unanswered,Male Owned,Non-Veteran,Y,39,04/11/2020,The Huntington National Bank,WV - 02
140910,SUTTON,WV,26601,722511,Limited  Liability Company(LLC),White,Female Owned,Unanswered,,34,04/28/2020,City National Bank of West Virginia,WV - 02
140900,DUNBAR,WV,25064,323111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18,04/27/2020,City National Bank of West Virginia,WV - 02
140900,HUNTINGTON,WV,25701,533110,Corporation,Unanswered,Unanswered,Unanswered,,35,04/14/2020,"Summit Community Bank, Inc.",WV - 03
140900,LEWISBURG,WV,24901,541940,Corporation,Unanswered,Male Owned,Non-Veteran,,20,04/28/2020,"Premier Bank, Inc.",WV - 03
140866,WILKINSON,WV,25653,332710,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,04/07/2020,Logan Bank & Trust Company,WV - 03
140800,MORGANTOWN,WV,26508,722511,Corporation,Asian,Male Owned,Non-Veteran,,0,04/07/2020,First United Bank & Trust,WV - 01
140800,OLD FIELDS,WV,26845,611519,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/07/2020,"FNB Bank, Inc.",WV - 02
140660,"BECKLEY,",WV,25801,441228,Corporation,Unanswered,Unanswered,Unanswered,,18,04/27/2020,Whitesville State Bank,WV - 03
140578.88,MORGANTOWN,WV,26505,541320,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,52,04/29/2020,Clear Mountain Bank,WV - 01
140400,MORGANTOWN,WV,26508,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/27/2020,First United Bank & Trust,WV - 01
140400,CHARLESTON,WV,25304,441110,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,14,04/08/2020,United Bank,WV - 02
140300,CRAWLEY,WV,24931,621610,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,06/26/2020,First Community Bank,WV - 03
140200,FAIRMONT,WV,26554,922130,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,6,04/27/2020,Greater Nevada CU,WV - 01
140137.12,HUNTINGTON,WV,25701,611110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,23,04/09/2020,Peoples Bank,WV - 03
140105,PARKERSBURG,WV,26101,238210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/28/2020,Community Bank of Parkersburg,WV - 01
140102,WHEELING,WV,26003,238160,Corporation,Unanswered,Unanswered,Unanswered,,19,04/27/2020,Community Bank,WV - 01
140100,CHARLESTON,WV,25304,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/09/2020,Peoples Bank,WV - 02
140000,SHINNSTON,WV,26431,811121,Corporation,White,Male Owned,Non-Veteran,,16,04/09/2020,The Huntington National Bank,WV - 01
139800,FAYETTEVILLE,WV,25840,551111,Corporation,Unanswered,Unanswered,Unanswered,,6,04/10/2020,"Summit Community Bank, Inc.",WV - 03
139707,MOUNDSVILLE,WV,26041,722513,Corporation,White,Male Owned,Non-Veteran,,31,04/28/2020,Community Bank,WV - 01
139660.09,AURORA,WV,26705,484220,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,11,06/30/2020,Clear Mountain Bank,WV - 01
