LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
148600,SANTA FE,NM,87505,541110,Partnership,Unanswered,Female Owned,Unanswered,,10,04/29/2020,Texas Brand Bank,NM - 03
148509.57,ALBUQUERQUE,NM,87113,484110,Corporation,White,Male Owned,Non-Veteran,,17,04/27/2020,LCA Bank Corporation,NM - 01
148500,ALBUQUERQUE,NM,87107,441228,Corporation,White,Male Owned,Non-Veteran,,10,04/30/2020,Western Commerce Bank,NM - 01
148465,RIO RANCHO,NM,87124,611110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,05/03/2020,"Wells Fargo Bank, National Association",NM - 01
148234,ALBUQUERQUE,NM,87110,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/30/2020,Bank of the West,NM - 01
148200,SANTA FE,NM,87501,453920,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/13/2020,New Mexico Bank & Trust,NM - 03
148200,HOBBS,NM,88241,213112,Partnership,Unanswered,Male Owned,Non-Veteran,,7,04/08/2020,First American Bank,NM - 02
148109.87,SANTA FE,NM,87505,541213,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,33,06/30/2020,Rural Community Assistance Corporation,NM - 03
148100,ALBUQUERQUE,NM,87111,621210,Corporation,Unanswered,Unanswered,Unanswered,,17,04/08/2020,First-Citizens Bank & Trust Company,NM - 01
148000,FARMINGTON,NM,87401,624120,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,36,04/10/2020,Four Corners Community Bank,NM - 03
147955,GRANTS,NM,87020,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,40,04/29/2020,"Harvest Small Business Finance, LLC",NM - 02
147900,CHAPARRAL,NM,88081,551112,Subchapter S Corporation,White,Male Owned,Non-Veteran,,17,04/10/2020,First American Bank,NM - 02
147876,FARMINGTON,NM,87401,561440,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",NM - 03
147746.42,MESILLA PARK,NM,88047,111421,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,60,04/28/2020,Pioneer Bank,NM - 02
147708.5,LAS CRUCES,NM,88011,492110,Corporation,White,Male Owned,Non-Veteran,,28,04/15/2020,LCA Bank Corporation,NM - 02
147700,ROSWELL,NM,88201,531210,Corporation,White,Male Owned,Veteran,,17,04/15/2020,First American Bank,NM - 02
147485,FARMINGTON,NM,87401,212321,Corporation,Unanswered,Unanswered,Unanswered,,18,04/27/2020,Four Corners Community Bank,NM - 03
147448,SPRINGER,NM,87747,424720,Corporation,Unanswered,Male Owned,Non-Veteran,,,04/09/2020,InBank,NM - 03
147445,RED RIVER,NM,87558,531210,Corporation,Unanswered,Male Owned,Veteran,,0,05/03/2020,Celtic Bank Corporation,NM - 03
147377,ALBUQUERQUE,NM,87105,722410,Corporation,Unanswered,Unanswered,Unanswered,,25,04/30/2020,Bank of the West,NM - 01
147300,ALBUQUERQUE,NM,87111,424990,Corporation,Unanswered,Male Owned,Non-Veteran,,12,04/10/2020,New Mexico Bank & Trust,NM - 01
147300,FARMINGTON,NM,87402,621320,Corporation,Unanswered,Male Owned,Non-Veteran,,19,04/15/2020,Western Commerce Bank,NM - 03
147260,SAN JON,NM,88434,811111,Corporation,Unanswered,Male Owned,Veteran,,21,04/27/2020,Everyone's FCU,NM - 03
147200,HOBBS,NM,88240,999990,Limited Liability Partnership,Unanswered,Male Owned,Unanswered,,10,04/06/2020,Lea County State Bank,NM - 02
147200,ESPANOLA,NM,87532,713910,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,22,04/14/2020,"BOKF, National Association",NM - 03
147100,CARLSBAD,NM,88220,238210,Limited  Liability Company(LLC),Hispanic,Male Owned,Unanswered,,10,04/29/2020,CNB Bank,NM - 02
146950,CLOVIS,NM,88101,811121,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,21,04/08/2020,The Bank of Clovis,NM - 03
146900,ALBUQUERQUE,NM,87109,446199,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/14/2020,"BOKF, National Association",NM - 01
146900,LAS CRUCES,NM,88011,722511,Corporation,Hispanic,Male Owned,Non-Veteran,,44,04/15/2020,CNB Bank,NM - 02
146822,ALBUQUERQUE,NM,87110,812112,Subchapter S Corporation,Hispanic,Male Owned,Unanswered,,22,04/07/2020,Main Bank,NM - 01
146800,ROSWELL,NM,88201,541211,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,15,04/10/2020,First American Bank,NM - 02
146766.24,RIO RANCHO,NM,87124,334290,Corporation,Unanswered,Male Owned,Unanswered,,0,04/27/2020,"Washington Federal Bank, National Association",NM - 01
146700,ALBUQUERQUE,NM,87107,236220,Corporation,Unanswered,Unanswered,Unanswered,,10,04/10/2020,New Mexico Bank & Trust,NM - 01
146665,ARTESIA,NM,88210,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,29,05/01/2020,"JPMorgan Chase Bank, National Association",NM - 02
146623.37,ROSWELL,NM,88203,811111,Corporation,Unanswered,Unanswered,Unanswered,,13,04/09/2020,Valley Bank of Commerce,NM - 02
146500,LOS ALAMOS,NM,87544,713920,Partnership,Unanswered,Unanswered,Unanswered,,8,04/15/2020,Enterprise Bank & Trust,NM - 03
146400,ALAMOGORDO,NM,88310,238910,Subchapter S Corporation,White,Male Owned,Non-Veteran,,17,04/13/2020,First National Bank,NM - 02
146300,GALLUP,NM,87301,621210,Corporation,Unanswered,Unanswered,Unanswered,,22,04/29/2020,The Citizens Bank,NM - 03
146200,CARLSBAD,NM,88220,713910,Non-Profit Organization,Unanswered,Male Owned,Unanswered,Y,19,04/15/2020,CNB Bank,NM - 02
146100,CORRALES,NM,87048,541211,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,15,04/15/2020,First-Citizens Bank & Trust Company,NM - 01
146100,SANTA FE,NM,87505,561730,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,20,04/12/2020,New Mexico Bank & Trust,NM - 03
146100,ALBUQUERQUE,NM,87123,541330,Limited  Liability Company(LLC),Hispanic,Male Owned,Unanswered,,9,04/15/2020,"BOKF, National Association",NM - 01
146017,ALBUQUERQUE,NM,87112,561730,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,27,04/30/2020,"U.S. Bank, National Association",NM - 01
145985.2,ROSWELL,NM,88203,561710,Corporation,Unanswered,Unanswered,Unanswered,,0,04/27/2020,"Washington Federal Bank, National Association",NM - 02
145900,LOVINGTON,NM,88260,333132,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/13/2020,Lea County State Bank,NM - 02
145888,ALBUQUERQUE,NM,87111,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0,06/12/2020,"Wells Fargo Bank, National Association",NM - 01
145832,ROSWELL,NM,88202,111150,Corporation,Unanswered,Unanswered,Unanswered,,12,04/15/2020,Pioneer Bank,NM - 02
145810,ALBUQUERQUE,NM,87104,722511,Corporation,Unanswered,Unanswered,Unanswered,,24,04/14/2020,"U.S. Bank, National Association",NM - 01
145700,FARMINGTON,NM,87401,441310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/03/2020,Four Corners Community Bank,NM - 03
145687,PORTALES,NM,88130,442110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,25,05/03/2020,"U.S. Bank, National Association",NM - 02
145650,ALBUQUERQUE,NM,87113,722330,Corporation,Unanswered,Unanswered,Unanswered,,14,04/15/2020,"Sunflower Bank, National Association",NM - 01
145600,ARTESIA,NM,88210,722511,Corporation,Unanswered,Unanswered,Unanswered,,36,04/10/2020,First American Bank,NM - 02
145518,SANTA FE,NM,87505,236220,Corporation,Unanswered,Male Owned,Unanswered,,22,04/15/2020,Accion,NM - 03
145500,ALBUQUERQUE,NM,87104,541110,Corporation,Unanswered,Female Owned,Unanswered,,9,04/10/2020,New Mexico Bank & Trust,NM - 01
145500,FARMINGTON,NM,87401,541990,Corporation,Unanswered,Male Owned,Unanswered,,12,04/11/2020,The Citizens Bank,NM - 03
145500,CAPITAN,NM,88316,112111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/30/2020,First American Bank,NM - 02
145200,ALBUQUERQUE,NM,87110,722513,Corporation,Unanswered,Unanswered,Unanswered,,60,04/28/2020,"BOKF, National Association",NM - 01
145200,SANTA FE,NM,87501,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,25,04/29/2020,"BOKF, National Association",NM - 03
145200,SACRAMENTO,NM,88347,721214,Professional Association,Unanswered,Unanswered,Unanswered,,24,04/08/2020,First National Bank,NM - 02
145162,RIO RANCHO,NM,87144,327390,Corporation,Unanswered,Unanswered,Unanswered,,21,05/08/2020,Accion,NM - 01
145135,SANTA FE,NM,87507,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,25,04/11/2020,"Sunflower Bank, National Association",NM - 03
145100,HOBBS,NM,88240,213112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/14/2020,PlainsCapital Bank,NM - 02
145000,ALBUQUERQUE,NM,87107,311811,Corporation,Unanswered,Unanswered,Unanswered,,24,05/06/2020,Four Corners Community Bank,NM - 01
145000,ALBUQUERQUE,NM,87193,238220,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,10,04/14/2020,US Eagle FCU,NM - 03
145000,SANTA FE,NM,87507,624110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,26,04/28/2020,Enterprise Bank & Trust,NM - 03
145000,ALBUQUERQUE,NM,87111,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,16,04/28/2020,New Mexico Bank & Trust,NM - 01
144824,LAS CRUCES,NM,88005,517911,Corporation,Unanswered,Female Owned,Unanswered,,25,04/07/2020,Western Heritage Bank,NM - 02
144776,ALBUQUERQUE,NM,87110,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,05/28/2020,"Bank of America, National Association",NM - 01
144699,RED RIVER,NM,87558,722511,Corporation,White,Male Owned,Non-Veteran,,,04/11/2020,InBank,NM - 03
144515,ALBUQUERQUE,NM,87108,448310,Corporation,Unanswered,Unanswered,Unanswered,,13,05/18/2020,"Kabbage, Inc.",NM - 01
144500,SANTA FE,NM,87507,424460,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/28/2020,New Mexico Bank & Trust,NM - 03
144400,SANTA FE,NM,87505,541211,Corporation,Unanswered,Unanswered,Unanswered,,8,04/15/2020,Enterprise Bank & Trust,NM - 03
144292,ALBUQUERQUE,NM,87102,624110,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,19,04/27/2020,Nusenda FCU,NM - 01
144292,LAS CRUCES,NM,88012,484121,Corporation,Unanswered,Unanswered,Unanswered,,19,04/08/2020,Citizens Bank of Las Cruces,NM - 02
144280,ALBUQUERQUE,NM,87107,611110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,31,05/03/2020,"U.S. Bank, National Association",NM - 01
144225,ALBUQUERQUE,NM,87102,624190,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,17,04/29/2020,Bank of the West,NM - 01
144200,BERNALILLO,NM,87004,541330,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,12,04/08/2020,First American Bank,NM - 01
144100,ALBUQUERQUE,NM,87109,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/30/2020,First-Citizens Bank & Trust Company,NM - 01
144031,ALBUQUERQUE,NM,87110,561499,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",NM - 01
144025,LAS CRUCES,NM,88011,621999,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,05/03/2020,"Bank of America, National Association",NM - 02
143922,ROSWELL,NM,88203,213112,Corporation,Unanswered,Male Owned,Non-Veteran,,,05/03/2020,"Wells Fargo Bank, National Association",NM - 02
143688,SANTA FE,NM,87508,238350,Corporation,Unanswered,Female Owned,Non-Veteran,,20,05/03/2020,"U.S. Bank, National Association",NM - 03
143600,CLOVIS,NM,88101,441228,Corporation,Unanswered,Unanswered,Unanswered,,21,04/06/2020,Amarillo National Bank,NM - 03
143535,ALBUQUERQUE,NM,87102,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/28/2020,Southwest Capital Bank,NM - 01
143522.5,ALBUQUERQUE,NM,87102,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/10/2020,Century Bank,NM - 01
143387.5,SANTA FE,NM,87505,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Non-Veteran,,,04/11/2020,Century Bank,NM - 03
143355,ROSWELL,NM,88201,441210,Corporation,White,Female Owned,Unanswered,,15,04/06/2020,James Polk Stone Community Bank,NM - 02
143300,ALBUQUERQUE,NM,87109,488410,Corporation,Unanswered,Unanswered,Unanswered,,22,04/08/2020,First American Bank,NM - 01
143270,SANTA FE,NM,87501,443142,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,Century Bank,NM - 03
143270,SANTA FE,NM,87505,722511,Corporation,Hispanic,Unanswered,Unanswered,,23,04/15/2020,Century Bank,NM - 03
143245,SOCORRO,NM,87801,339910,Corporation,Unanswered,Unanswered,Unanswered,,25,04/09/2020,First State Bank,NM - 02
143229,LAS CRUCES,NM,88005,444190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/06/2020,Citizens Bank of Las Cruces,NM - 02
143200,EUNICE,NM,88231,213112,Limited  Liability Company(LLC),White,Female Owned,Unanswered,,12,04/03/2020,Western Commerce Bank,NM - 02
143200,HOBBS,NM,88240,811310,Corporation,White,Female Owned,Veteran,,16,04/07/2020,Lea County State Bank,NM - 02
143100,SANTA FE,NM,87501,541511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/13/2020,New Mexico Bank & Trust,NM - 03
143080.5,SANTA FE,NM,87505,721199,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,,04/15/2020,Century Bank,NM - 03
143072,LAS CRUCES,NM,88005,238220,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,22,04/27/2020,Pioneer Bank,NM - 02
142917,PERALTA,NM,87042,811118,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,15,05/03/2020,"U.S. Bank, National Association",NM - 02
142893,HOBBS,NM,88240,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,05/03/2020,Cross River Bank,NM - 02
142800,ALBUQUERQUE,NM,87106,333414,Corporation,Unanswered,Unanswered,Unanswered,,7,04/15/2020,New Mexico Bank & Trust,NM - 01
142753.85,HOBBS,NM,88242,926140,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/01/2020,"Washington Federal Bank, National Association",NM - 02
142692,BELEN,NM,87002,621111,Corporation,Unanswered,Unanswered,Unanswered,,0,05/15/2020,"Wells Fargo Bank, National Association",NM - 02
142637,ALBUQUERQUE,NM,87110,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,05/01/2020,Accion,NM - 01
142626.9,ALBUQUERQUE,NM,87114,334419,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/13/2020,Century Bank,NM - 01
142621,PLACITAS,NM,87043,541320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,24,05/05/2020,Accion,NM - 01
142600,FARMINGTON,NM,87401,332722,Corporation,Unanswered,Unanswered,Unanswered,,11,04/07/2020,Four Corners Community Bank,NM - 03
142502.5,ALBUEQUERQUE,NM,87121,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,24,04/29/2020,Riverview Bank,NM - 01
142500,SANTA FE,NM,87508,611110,Corporation,Unanswered,Female Owned,Non-Veteran,,24,04/10/2020,Enterprise Bank & Trust,NM - 03
142500,ALBUQUERQUE,NM,87102,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/11/2020,New Mexico Bank & Trust,NM - 01
142500,FARMINGTON,NM,87401,423830,Corporation,Unanswered,Unanswered,Unanswered,,12,04/04/2020,The Citizens Bank,NM - 03
142472.5,ALCALDE,NM,87511,624120,Limited  Liability Company(LLC),Hispanic,Male Owned,Non-Veteran,,,04/15/2020,Century Bank,NM - 03
142300,ALBUQUERQUE,NM,87107,238330,Corporation,Unanswered,Unanswered,Unanswered,,15,04/27/2020,First Financial CU,NM - 01
142258,ALBUQUERQUE,NM,87109,325211,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/13/2020,Bank of the West,NM - 01
142216.59,LAS CRUCES,NM,88001,522291,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,20,04/07/2020,Citizens Bank of Las Cruces,NM - 02
142200,SOCORRO,NM,87801,221114,Corporation,Unanswered,Unanswered,Unanswered,,14,04/28/2020,"Austin Bank, Texas National Association",NM - 02
142157.5,SANTA FE,NM,87507,238160,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21,04/28/2020,State Empl CU,NM - 03
142118,ALBUQUERQUE,NM,87112,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18,05/03/2020,"Bank of America, National Association",NM - 01
142100,SANTA FE,NM,87501,445291,Corporation,Unanswered,Female Owned,Unanswered,,29,04/15/2020,Enterprise Bank & Trust,NM - 03
142100,ALBUQUERQUE,NM,87107,811412,Corporation,Unanswered,Female Owned,Unanswered,,11,04/10/2020,US Eagle FCU,NM - 01
142100,SANTA FE,NM,87507,236115,Corporation,Hispanic,Male Owned,Unanswered,,6,04/13/2020,New Mexico Bank & Trust,NM - 03
142078,LAS CRUCES,NM,88011,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",NM - 02
142051,ALBUQUERQUE,NM,87109,423430,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",NM - 01
142000,ALBUQUERQUE,NM,87109,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/28/2020,New Mexico Bank & Trust,NM - 01
142000,SANTA FE,NM,87507,488119,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/15/2020,New Mexico Bank & Trust,NM - 03
141939,ALBUQUERQUE,NM,87107,624410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,40,05/04/2020,BBVA USA,NM - 01
141937.5,ALBUQUERQUE,NM,87111,621340,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,13,04/07/2020,Main Bank,NM - 01
141937.5,ALBUQUERQUE,NM,87112,524210,Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,Century Bank,NM - 01
141935,ALBUQUERQUE,NM,87109,448210,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",NM - 01
141900,LAS CRUCES,NM,88001,611511,Corporation,Unanswered,Unanswered,Unanswered,,15,04/11/2020,First American Bank,NM - 02
141700,SANTA FE,NM,87501,722511,Corporation,Unanswered,Unanswered,Unanswered,,35,04/12/2020,New Mexico Bank & Trust,NM - 03
141685,CHAPARRAL,NM,88081,447110,Corporation,Hispanic,Male Owned,Veteran,,44,05/20/2020,WestStar Bank,NM - 02
141600,ALBUQUERQUE,NM,87102,541715,Corporation,Unanswered,Unanswered,Unanswered,,10,06/11/2020,"BOKF, National Association",NM - 01
141600,ALBUQUERQUE,NM,87109,621210,Corporation,Unanswered,Unanswered,Unanswered,,10,04/13/2020,First-Citizens Bank & Trust Company,NM - 01
141580,HOBBS,NM,88240,811191,Corporation,Unanswered,Male Owned,Non-Veteran,,22,04/11/2020,First United Bank,NM - 02
141575.07,SANTA FE,NM,87501,453998,Corporation,Unanswered,Unanswered,Unanswered,,11,04/10/2020,"Washington Federal Bank, National Association",NM - 03
141532,ALBUQUERQUE,NM,87121,236220,Corporation,Unanswered,Unanswered,Unanswered,,20,04/28/2020,Accion,NM - 01
141416,ALBUQUERQUE,NM,87108,238390,Corporation,Unanswered,Unanswered,Unanswered,,11,05/03/2020,"Bank of America, National Association",NM - 01
141325,LAS CRUCES,NM,88005,624120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,22,04/08/2020,Citizens Bank of Las Cruces,NM - 02
141300,CLIFF,NM,88028,238210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,15,04/09/2020,First American Bank,NM - 02
141300,TAOS,NM,87571,624110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,56,04/15/2020,Centinel Bank of Taos,NM - 03
141247,PORTALES,NM,88130,444110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,31,06/27/2020,"U.S. Bank, National Association",NM - 02
141200,ARTESIA,NM,88210,236220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,12,04/11/2020,First American Bank,NM - 02
141200,ARTESIA,NM,88210,213112,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,5,04/03/2020,Western Commerce Bank,NM - 02
141200,TAOS,NM,87571,722511,Subchapter S Corporation,White,Male Owned,Unanswered,,34,04/27/2020,Centinel Bank of Taos,NM - 03
141127,ALBUQUERQUE,NM,87106,541810,Corporation,White,Female Owned,Non-Veteran,,11,04/05/2020,Southwest Capital Bank,NM - 01
141100,SANTA FE,NM,87501,531390,Corporation,Unanswered,Unanswered,Unanswered,,9,04/06/2020,BancFirst,NM - 03
141100,ALBUQUERQUE,NM,87106,721110,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,25,04/06/2020,First American Bank,NM - 01
141093.99,SANTA FE,NM,87507,238150,Corporation,Unanswered,Unanswered,Unanswered,,17,04/14/2020,"Washington Federal Bank, National Association",NM - 03
141036,ALBUQUERQUE,NM,87114,238130,Limited  Liability Company(LLC),Unanswered,Male Owned,Veteran,,20,04/27/2020,Nusenda FCU,NM - 01
140984,SANTA FE,NM,87506,312130,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/27/2020,Nusenda FCU,NM - 03
140910,LAS CRUCES,NM,88001,812199,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,30,04/28/2020,First New Mexico Bank Las Cruces,NM - 02
140900,HOBBS,NM,88240,722513,Corporation,Unanswered,Unanswered,Unanswered,,33,04/29/2020,BancFirst,NM - 02
140900,BERNALILLO,NM,87004,541620,Corporation,Unanswered,Unanswered,Unanswered,,11,04/28/2020,New Mexico Bank & Trust,NM - 01
140870,ALBUQUERQUE,NM,87102,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,05/06/2020,Cross River Bank,NM - 01
140844,ALBUQUERQUE,NM,87111,423930,Corporation,Unanswered,Unanswered,Unanswered,,17,05/03/2020,"Bank of America, National Association",NM - 01
140832,ALBUQUERQUE,NM,87107,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/03/2020,Cross River Bank,NM - 01
140800,CARLSBAD,NM,88220,453210,Corporation,White,Male Owned,Non-Veteran,,18,04/03/2020,Western Commerce Bank,NM - 02
140800,FARMINGTON,NM,87401,624110,Non-Profit Organization,Unanswered,Female Owned,Unanswered,Y,18,04/03/2020,The Citizens Bank,NM - 03
140800,ALBUQUERQUE,NM,87105,237110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/13/2020,Enterprise Bank & Trust,NM - 01
140700,FARMINGTON,NM,87402,442210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,24,04/09/2020,The Citizens Bank,NM - 03
140634,ALBUQUERQUE,NM,87114,312120,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,25,05/28/2020,Accion,NM - 01
140600,EL PRADO,NM,87529,722513,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,13,04/28/2020,"Community Banks of Colorado, A Division of",NM - 03
140555.75,LAS CRUCES,NM,88001,624410,Limited  Liability Company(LLC),Hispanic,Female Owned,Unanswered,,,04/10/2020,Century Bank,NM - 02
140525,BLOOMFIELD,NM,87413,332999,Corporation,Hispanic,Male Owned,Non-Veteran,,,04/13/2020,"TBK Bank, SSB",NM - 03
140500,SANTA FE,NM,87505,722511,Corporation,White,Female Owned,Unanswered,,25,04/13/2020,New Mexico Bank & Trust,NM - 03
140500,ALBUQUERQUE,NM,87107,453998,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,39,04/14/2020,"Readycap Lending, LLC",NM - 01
140500,ALBUQUERQUE,NM,87102,517919,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/30/2020,Frost Bank,NM - 01
140500,RED RIVER,NM,87558,445110,Subchapter S Corporation,White,Male Owned,Unanswered,,21,04/08/2020,Centinel Bank of Taos,NM - 03
