LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
147428.54,HOMER,AK,99603,445310,Corporation,Unanswered,Unanswered,Unanswered,,13,04/12/2020,First National Bank Alaska,AK - 00
147379,BARROW,AK,99723,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,05/03/2020,"Wells Fargo Bank, National Association",AK - 00
147226.81,ANCHORAGE,AK,99501,488310,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,11,04/28/2020,First National Bank Alaska,AK - 00
146970,SOLDOTNA,AK,99669,312120,Corporation,White,Male Owned,Non-Veteran,,21,04/14/2020,Northrim Bank,AK - 00
146881.3,ANCHORAGE,AK,99508,621111,Corporation,Unanswered,Unanswered,Unanswered,,9,04/15/2020,First National Bank Alaska,AK - 00
146877.5,JUNEAU,AK,99801,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,38,04/27/2020,Northrim Bank,AK - 00
146847.83,ANCHORAGE,AK,99515,238310,Corporation,Unanswered,Unanswered,Unanswered,,27,04/27/2020,First National Bank Alaska,AK - 00
146764,ANCHORAGE,AK,99501,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,05/03/2020,"Wells Fargo Bank, National Association",AK - 00
146675.8,ANCHORAGE,AK,99515,441120,Corporation,Unanswered,Male Owned,Non-Veteran,,12,04/15/2020,First National Bank Alaska,AK - 00
146675,JUNEAU,AK,99801,333999,Corporation,Unanswered,Unanswered,Unanswered,,0,05/06/2020,"Wells Fargo Bank, National Association",AK - 00
146560,JUNEAU,AK,99801,621210,Subchapter S Corporation,White,Male Owned,Unanswered,,10,04/07/2020,Northrim Bank,AK - 00
146545,KETCHIKAN,AK,99901,721110,Corporation,White,Male Owned,Non-Veteran,,30,04/28/2020,First Bank,AK - 00
146526,ANCHORAGE,AK,99518,561621,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,05/03/2020,Cross River Bank,AK - 00
146500,NORTH POLE,AK,99705,621210,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,12,04/03/2020,Northrim Bank,AK - 00
146360,KODIAK,AK,99615,811121,Corporation,Unanswered,Unanswered,Unanswered,,0,04/30/2020,"Wells Fargo Bank, National Association",AK - 00
146300,ANCHORAGE,AK,99502,621210,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,10,04/03/2020,Northrim Bank,AK - 00
146111,KETCHIKAN,AK,99901,621320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/12/2020,KeyBank National Association,AK - 00
145800,ANCHORAGE,AK,99515,562910,Corporation,Unanswered,Female Owned,Non-Veteran,,0,04/13/2020,Live Oak Banking Company,AK - 00
145800,ANCHORAGE,AK,99503,221112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/05/2020,Northrim Bank,AK - 00
145797.5,WASILLA,AK,99654,561720,Corporation,Unanswered,Unanswered,Unanswered,,23,04/27/2020,Northrim Bank,AK - 00
145795,DILLINGHAM,AK,99576,481111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,18,04/16/2020,First National Bank Alaska,AK - 00
145755,DOUGLAS,AK,99824,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,38,04/28/2020,Northrim Bank,AK - 00
145700,FAIRBANKS,AK,99707,238990,Corporation,White,Male Owned,Non-Veteran,,6,04/09/2020,Mt. McKinley Bank,AK - 00
145649.62,KODIAK,AK,99615,114111,Subchapter S Corporation,White,Male Owned,Non-Veteran,,15,06/30/2020,Northrim Bank,AK - 00
145545.95,WASILLA,AK,99654,621210,Corporation,Unanswered,Unanswered,Unanswered,,10,04/28/2020,First National Bank Alaska,AK - 00
145511.42,ANCHORAGE,AK,99504,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,30,04/16/2020,First National Bank Alaska,AK - 00
145400,ANCHORAGE,AK,99503,722320,Corporation,White,Male Owned,Non-Veteran,,23,04/12/2020,KeyBank National Association,AK - 00
145000,KETCHIKAN,AK,99901,441222,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,37,04/28/2020,Northrim Bank,AK - 00
145000,WASILLA,AK,99654,621111,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,11,04/12/2020,KeyBank National Association,AK - 00
145000,FAIRBANKS,AK,99709,561730,Corporation,Unanswered,Unanswered,Unanswered,,9,04/04/2020,Mt. McKinley Bank,AK - 00
145000,NORTH POLE,AK,99705,236220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,16,04/09/2020,Mt. McKinley Bank,AK - 00
144637,JUNEAU,AK,99801,722511,Corporation,Unanswered,Male Owned,Unanswered,,15,04/14/2020,First Bank,AK - 00
144394.01,ANCHORAGE,AK,99518,922160,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/10/2020,First National Bank Alaska,AK - 00
144393.97,STERLING,AK,99672,237120,Corporation,Unanswered,Unanswered,Unanswered,,10,04/14/2020,First National Bank Alaska,AK - 00
144272.92,ANCHORAGE,AK,99503,561710,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,18,04/16/2020,First National Bank Alaska,AK - 00
144240,BETHEL,AK,99559,237310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",AK - 00
144077.32,WASILLA,AK,99654,621111,Corporation,Unanswered,Unanswered,Unanswered,,13,04/27/2020,Northrim Bank,AK - 00
144057.5,JUNEAU,AK,99803,236118,Corporation,Unanswered,Male Owned,Unanswered,,8,04/08/2020,First Bank,AK - 00
144021,JUNEAU,AK,99803,561720,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,,19,04/28/2020,Northrim Bank,AK - 00
143900,ANCHORAGE,AK,99503,335313,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/05/2020,Northrim Bank,AK - 00
143900,ANCHORAGE,AK,99507,532412,Corporation,Unanswered,Unanswered,Unanswered,,10,04/07/2020,Alaska USA FCU,AK - 00
143750,ANCHORAGE,AK,99516,238990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/28/2020,First National Bank Alaska,AK - 00
143700,ANCHORAGE,AK,99501,811111,Corporation,White,Male Owned,Non-Veteran,,12,04/07/2020,Alaska USA FCU,AK - 00
143600,ANCHORAGE,AK,99503,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,51,04/08/2020,Alaska USA FCU,AK - 00
143500,EAGLE RIVER,AK,99577,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/04/2020,Northrim Bank,AK - 00
143206.11,BETHEL,AK,99559,515111,Corporation,Unanswered,Unanswered,Unanswered,,13,04/15/2020,First National Bank Alaska,AK - 00
142979,ANCHORAGE,AK,99501,722511,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,6,04/11/2020,First National Bank Alaska,AK - 00
142850,ANCHORAGE,AK,99503,541330,Corporation,Unanswered,Unanswered,Unanswered,,8,04/11/2020,First National Bank Alaska,AK - 00
142707.79,ANCHORAGE,AK,99501,541110,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,10,04/10/2020,First National Bank Alaska,AK - 00
142690,FAIRBANKS,AK,99701,621111,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,31,04/06/2020,Northrim Bank,AK - 00
142500,FAIRBANKS,AK,99701,624210,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,19,04/07/2020,Denali State Bank,AK - 00
142423,ANCHORAGE,AK,99507,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/14/2020,NuVision FCU,AK - 00
142352,ANCHORAGE,AK,99501,541810,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,19,04/04/2020,Northrim Bank,AK - 00
142302.51,SEWARD,AK,99664,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,35,04/13/2020,First National Bank Alaska,AK - 00
142269,JUNEAU,AK,99801,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/16/2020,First Bank,AK - 00
142167,HOMER,AK,99603,114111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,4,06/30/2020,Alaska USA FCU,AK - 00
142058.4,PALMER,AK,99645,541211,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,04/14/2020,First National Bank Alaska,AK - 00
141923.1,SAND POINT,AK,99661,114112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,25,06/30/2020,First National Bank Alaska,AK - 00
141845,PALMER,AK,99645,722110,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,34,04/14/2020,Matanuska Valley FCU,AK - 00
141838,WASILLA,AK,99654,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/28/2020,Columbia State Bank,AK - 00
141804.97,WASILLA,AK,99654,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,04/28/2020,Northrim Bank,AK - 00
141750,WASILLA,AK,99654,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,13,04/28/2020,Northrim Bank,AK - 00
141700,WASILLA,AK,99654,523930,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,27,04/09/2020,Meadows Bank,AK - 00
141672.52,ANCHORAGE,AK,99507,423110,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,10,04/15/2020,First National Bank Alaska,AK - 00
141576.52,ANCHORAGE,AK,99501,561720,Corporation,Unanswered,Male Owned,Unanswered,,23,04/15/2020,First National Bank Alaska,AK - 00
141500,FAIRBANKS,AK,99701,561110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/15/2020,Mt. McKinley Bank,AK - 00
141400,STERLING,AK,99672,711190,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/06/2020,Northrim Bank,AK - 00
141341,ANCHORAGE,AK,99508,621111,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",AK - 00
141300,ANCHORAGE,AK,99501,541620,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/05/2020,Northrim Bank,AK - 00
141300,SOLDOTNA,AK,99669,541213,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/05/2020,Northrim Bank,AK - 00
141215.59,JUNEAU,AK,99801,621320,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,9,04/13/2020,First National Bank Alaska,AK - 00
141213,ANCHORAGE,AK,99501,541110,Corporation,Unanswered,Male Owned,Unanswered,,6,04/28/2020,Denali State Bank,AK - 00
141200,TOK,AK,99780,424720,Corporation,White,Female Owned,Non-Veteran,,12,04/14/2020,Spirit of Alaska FCU,AK - 00
141167,PALMER,AK,99645,541940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/15/2020,"Bank of America, National Association",AK - 00
140750,WASILLA,AK,99654,238220,Corporation,Unanswered,Unanswered,Unanswered,,20,04/27/2020,Northrim Bank,AK - 00
140631.2,NIKISKI,AK,99635,236220,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,7,04/15/2020,First National Bank Alaska,AK - 00
140605,ANCHORAGE,AK,99503,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/29/2020,Northrim Bank,AK - 00
140602,WASILLA,AK,99623,562111,Corporation,Unanswered,Male Owned,Unanswered,,18,05/11/2020,Matanuska Valley FCU,AK - 00
140467.5,ANCHORAGE,AK,99501,488999,Corporation,Unanswered,Unanswered,Unanswered,,15,05/19/2020,Northrim Bank,AK - 00
140400,SITKA,AK,99835,722410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,22,04/13/2020,Continental Bank,AK - 00
140000,SOLDOTNA,AK,99669,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,05/03/2020,KeyBank National Association,AK - 00
139977,FAIRBANKS,AK,99701,447190,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,15,04/08/2020,Denali State Bank,AK - 00
139926.42,FAIRBANKS,AK,99701,423810,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,8,04/09/2020,Denali State Bank,AK - 00
139893.9,SITKA,AK,99835,444130,Corporation,Unanswered,Male Owned,Veteran,,18,04/28/2020,First Bank,AK - 00
139891.04,ANCHORAGE,AK,99518,451120,Corporation,Unanswered,Unanswered,Unanswered,,22,04/12/2020,First National Bank Alaska,AK - 00
139792,DENALI NATIONAL PARK,AK,99755,611699,Professional Association,Unanswered,Unanswered,Unanswered,,7,04/14/2020,Denali State Bank,AK - 00
139700,BIG LAKE,AK,99652,481211,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/11/2020,KeyBank National Association,AK - 00
139700,ANCHORAGE,AK,99503,221210,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,9,04/05/2020,Northrim Bank,AK - 00
139537,WASILLA,AK,99687,621399,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/28/2020,Northrim Bank,AK - 00
139500,HOMER,AK,99603,541690,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,11,04/07/2020,Alaska USA FCU,AK - 00
139319,ANCHORAGE,AK,99501,448210,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",AK - 00
139297,GIRDWOOD,AK,99587,114111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,06/30/2020,Northrim Bank,AK - 00
139182.5,ANCHORAGE,AK,99501,722511,Partnership,Hispanic,Male Owned,Non-Veteran,,56,05/30/2020,Northrim Bank,AK - 00
139159.9,ANCHORAGE,AK,99503,713990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,26,04/14/2020,First National Bank Alaska,AK - 00
139043.32,ANCHORAGE,AK,99503,561990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/27/2020,First National Bank Alaska,AK - 00
138998,JUNEAU,AK,99801,621320,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/28/2020,First National Bank Alaska,AK - 00
138900,ANCHORAGE,AK,99518,339999,Corporation,Unanswered,Female Owned,Non-Veteran,,13,04/14/2020,"Readycap Lending, LLC",AK - 00
138822.5,ANCHORAGE,AK,99515,722511,Corporation,Unanswered,Male Owned,Non-Veteran,,37,05/07/2020,Northrim Bank,AK - 00
138700,ANCHORAGE,AK,99504,445120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,19,04/11/2020,KeyBank National Association,AK - 00
138676.5,ANCHORAGE,AK,99518,238990,Corporation,Unanswered,Unanswered,Unanswered,,9,04/09/2020,First National Bank Alaska,AK - 00
138674.32,ANCHORAGE,AK,99508,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/28/2020,Columbia State Bank,AK - 00
138672.69,ANCHORAGE,AK,99518,238220,Limited  Liability Company(LLC),Unanswered,Male Owned,Veteran,,10,04/14/2020,Northrim Bank,AK - 00
138623.87,ANCHORAGE,AK,99501,531390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,62,06/30/2020,First National Bank Alaska,AK - 00
138500,FAIRBANKS,AK,99701,238990,Corporation,Unanswered,Unanswered,Unanswered,,8,04/09/2020,Mt. McKinley Bank,AK - 00
138500,WASILLA,AK,99687,445210,Subchapter S Corporation,White,Female Owned,Non-Veteran,,14,04/15/2020,Alaska USA FCU,AK - 00
138472.07,WRANGELL,AK,99929,445110,Corporation,Unanswered,Unanswered,Unanswered,,19,04/27/2020,First National Bank Alaska,AK - 00
138400,ANCHORAGE,AK,99518,423810,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/27/2020,Alaska USA FCU,AK - 00
138300,ANCHORAGE,AK,99514,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21,04/14/2020,Alaska USA FCU,AK - 00
138065,ANCHORAGE,AK,99503,561110,Corporation,Unanswered,Unanswered,Unanswered,,0,05/06/2020,"Wells Fargo Bank, National Association",AK - 00
137900,ANCHORAGE,AK,99508,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/05/2020,Northrim Bank,AK - 00
137892.5,ANCHORAGE,AK,99508,621111,Corporation,Black or African American,Male Owned,Non-Veteran,,10,04/08/2020,Northrim Bank,AK - 00
137799.97,ANCHORAGE,AK,99503,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/27/2020,Northrim Bank,AK - 00
137515.02,ANCHORAGE,AK,99507,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,23,04/08/2020,Northrim Bank,AK - 00
137500,UNALASKA,AK,99685,336612,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,15,04/11/2020,KeyBank National Association,AK - 00
137500,HEALY,AK,99743,721110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,17,04/04/2020,Mt. McKinley Bank,AK - 00
137500,ANCHORAGE,AK,99503,531390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/07/2020,Northrim Bank,AK - 00
137408.67,JUNEAU,AK,99801,484210,Corporation,Unanswered,Male Owned,Veteran,,17,04/28/2020,Northrim Bank,AK - 00
137400,ANCHORAGE,AK,99508,621498,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/15/2020,Alaska USA FCU,AK - 00
137385,FAIRBANKS,AK,99701,221320,Corporation,White,Unanswered,Unanswered,,10,04/14/2020,First National Bank Alaska,AK - 00
137225,ANCHORAGE,AK,99504,621610,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,38,05/03/2020,Cross River Bank,AK - 00
137046.22,ANCHORAGE,AK,99501,621320,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,,,04/29/2020,"Banc of California, National Association",AK - 00
137015.1,ANCHORAGE,AK,99503,921150,Corporation,Unanswered,Unanswered,Unanswered,,16,04/15/2020,First National Bank Alaska,AK - 00
137010,PALMER,AK,99645,532490,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,15,04/27/2020,Matanuska Valley FCU,AK - 00
136963.45,ANCHORAGE,AK,99503,621991,Corporation,Unanswered,Unanswered,Unanswered,,21,04/27/2020,Northrim Bank,AK - 00
136900,HOMER,AK,99603,517110,Corporation,Unanswered,Unanswered,Unanswered,,14,04/06/2020,Northrim Bank,AK - 00
136792,ANCHORAGE,AK,99518,811111,Subchapter S Corporation,White,Male Owned,Non-Veteran,,12,04/15/2020,Northrim Bank,AK - 00
136737.41,CHUGIAK,AK,99567,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/15/2020,First National Bank Alaska,AK - 00
136645,EAGLE RIVER,AK,99577,621310,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,15,04/09/2020,Northrim Bank,AK - 00
136210,ANCHORAGE,AK,99508,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17,04/14/2020,Northrim Bank,AK - 00
136193.3,WASILLA,AK,99654,812990,Corporation,Unanswered,Male Owned,Non-Veteran,,12,04/16/2020,Northrim Bank,AK - 00
136191.92,HAINES,AK,99827,445110,Corporation,Unanswered,Unanswered,Unanswered,,16,05/12/2020,First National Bank Alaska,AK - 00
136147.5,ANCHORAGE,AK,99503,541330,Corporation,Unanswered,Male Owned,Unanswered,,13,04/27/2020,Northrim Bank,AK - 00
136100,ANCHORAGE,AK,99507,238910,Limited  Liability Company(LLC),White,Male Owned,Veteran,,9,04/10/2020,Alaska USA FCU,AK - 00
136100,SOLDOTNA,AK,99669,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/13/2020,Alaska USA FCU,AK - 00
136100,FAIRBANKS,AK,99701,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,16,04/15/2020,Alaska USA FCU,AK - 00
135925,ANCHORAGE,AK,99503,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/30/2020,"Wells Fargo Bank, National Association",AK - 00
135806.48,JUNEAU,AK,99801,621498,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,11,04/13/2020,First National Bank Alaska,AK - 00
135774.08,ANCHORAGE,AK,99507,623990,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,,17,04/14/2020,First National Bank Alaska,AK - 00
135766.77,ANCHORAGE,AK,99515,238190,Corporation,Unanswered,Unanswered,Unanswered,,9,04/14/2020,First National Bank Alaska,AK - 00
135732.35,GIRDWOOD,AK,99587,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,35,06/11/2020,Northrim Bank,AK - 00
135710,ANCHORAGE,AK,99502,713950,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,35,04/27/2020,Northrim Bank,AK - 00
135560.45,ANCHORAGE,AK,99508,621498,Subchapter S Corporation,White,Female Owned,Non-Veteran,,10,04/15/2020,Northrim Bank,AK - 00
135512,FAIRBANKS,AK,99701,541110,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,12,04/08/2020,Denali State Bank,AK - 00
135500,FAIRBANKS,AK,99701,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/27/2020,Mt. McKinley Bank,AK - 00
135473.22,PALMER,AK,99645,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/12/2020,First National Bank Alaska,AK - 00
135413.74,FAIRBANKS,AK,99709,488190,Corporation,Unanswered,Unanswered,Unanswered,,75,04/14/2020,First National Bank Alaska,AK - 00
135400,SALCHA,AK,99714,238210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/04/2020,Northrim Bank,AK - 00
135295,FAIRBANKS,AK,99709,722410,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,10,04/14/2020,Denali State Bank,AK - 00
135234.95,ANCHORAGE,AK,99508,621111,Corporation,Unanswered,Unanswered,Unanswered,,6,04/16/2020,First National Bank Alaska,AK - 00
135210,FAIRBANKS,AK,99701,811211,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/10/2020,First National Bank Alaska,AK - 00
135110,SOLDOTNA,AK,99669,441222,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,04/09/2020,Northrim Bank,AK - 00
135107.07,ANCHORAGE,AK,99504,624410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,22,04/14/2020,First National Bank Alaska,AK - 00
135006.45,ANCHORAGE,AK,99503,722511,Corporation,White,Male Owned,Non-Veteran,,30,06/24/2020,First National Bank Alaska,AK - 00
135000,ANCHORAGE,AK,99503,722410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,36,04/27/2020,Northrim Bank,AK - 00
134975,ANCHORAGE,AK,99508,522291,Non-Profit Childcare Center,Unanswered,Female Owned,Unanswered,Y,21,04/12/2020,"National Cooperative Bank, National Association",AK - 00
134942.77,ANCHORAGE,AK,99518,441210,Corporation,Unanswered,Unanswered,Unanswered,,16,04/15/2020,First National Bank Alaska,AK - 00
134750,ANCHORAGE,AK,99504,444130,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,20,04/05/2020,Northrim Bank,AK - 00
134728.55,WASILLA,AK,99654,236220,Corporation,Unanswered,Unanswered,Unanswered,,4,05/14/2020,First National Bank Alaska,AK - 00
134694,EAGLE RIVER,AK,99577,721211,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",AK - 00
134667,KETCHIKAN,AK,99901,561520,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,33,04/29/2020,Atlantic Union Bank,AK - 00
134635,TALKEETNA,AK,99676,444110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,21,04/11/2020,KeyBank National Association,AK - 00
134598.67,ANCHORAGE,AK,99501,531190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/06/2020,Northrim Bank,AK - 00
134559,ANCHORAGE,AK,99503,442110,Corporation,White,Unanswered,Unanswered,,10,04/10/2020,First National Bank Alaska,AK - 00
