LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
138195,TAMUNING,GU,96913,811121,Corporation,Asian,Male Owned,Unanswered,,27,04/12/2020,Community First Guam FCU,GU - 00
137592,TAMUNING,GU,96913,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,19,04/14/2020,Coast360 FCU,GU - 00
137325,YIGO,GU,96929,713910,Corporation,Asian,Male Owned,Unanswered,,35,06/30/2020,Coast360 FCU,GU - 00
136707.5,BARRIGADA,GU,96921,238990,Corporation,Unanswered,Male Owned,Veteran,,63,04/28/2020,First Hawaiian Bank,GU - 00
136560,DEDEDO,GU,96929,445110,Corporation,Asian,Male Owned,Non-Veteran,,33,04/12/2020,Community First Guam FCU,GU - 00
136415,DEDEDO,GU,96929,561311,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,46,04/28/2020,"ANZ Guam, Inc",GU - 00
136025,HAGATNA,GU,96910,517911,Corporation,Asian,Male Owned,Unanswered,,17,04/10/2020,Community First Guam FCU,GU - 00
135990,YIGO,GU,96929,541370,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,16,04/16/2020,First Hawaiian Bank,GU - 00
135587.5,BARRIGADA,GU,96921,236210,Corporation,Asian,Male Owned,Non-Veteran,,23,04/27/2020,Bank of Guam,GU - 00
135510,HAGATNA,GU,96910,541110,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,,04/12/2020,Bank of Hawaii,GU - 00
134857.82,HAGATNA,GU,96910,922130,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,7,04/27/2020,Bank of Guam,GU - 00
134150.02,TAMUNING,GU,96931,811111,Corporation,Asian,Male Owned,Unanswered,,21,04/16/2020,Community First Guam FCU,GU - 00
133965,TAMUNING,GU,96913,453991,Corporation,Asian,Male Owned,Unanswered,,50,06/29/2020,Coast360 FCU,GU - 00
133645.57,TAMUNING,GU,96913,452319,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,20,04/30/2020,Community First Guam FCU,GU - 00
133410,HAGATNA,GU,96910,442110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,24,04/27/2020,Bank of Hawaii,GU - 00
132218,PITI,GU,96915,531110,Corporation,Unanswered,Unanswered,Unanswered,,14,06/30/2020,Coast360 FCU,GU - 00
132000,HAGATNA,GU,96910,722513,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,38,04/10/2020,Bank of Guam,GU - 00
131200,DEDEDO,GU,96929,531390,Corporation,Unanswered,Unanswered,Unanswered,,24,04/09/2020,First Hawaiian Bank,GU - 00
130750,BARRIGADA,GU,96921,561720,Limited  Liability Company(LLC),Hispanic,Male Owned,Non-Veteran,,25,04/30/2020,Bank of Guam,GU - 00
130000,HAGATNA,GU,96932,561720,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,5,04/30/2020,Bank of Guam,GU - 00
129672.97,TAMUNING,GU,96913,236220,Corporation,Unanswered,Unanswered,Unanswered,,38,04/29/2020,Community First Guam FCU,GU - 00
129610,INARAJAN,GU,96915,624110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/20/2020,Bank of Hawaii,GU - 00
128370,HAGATNA,GU,96932,562219,Subchapter S Corporation,Asian,Male Owned,Non-Veteran,,28,04/27/2020,Bank of Guam,GU - 00
128356.3,MANGILAO,GU,96913,621210,Limited  Liability Company(LLC),Asian,Male Owned,Unanswered,,14,04/12/2020,Community First Guam FCU,GU - 00
128034.8,TAMUNING,GU,96931,561510,Corporation,Unanswered,Unanswered,Unanswered,,17,04/29/2020,Community First Guam FCU,GU - 00
127936.62,HAGATNA,GU,96910,531210,Limited  Liability Company(LLC),Asian,Unanswered,Unanswered,,7,04/27/2020,Bank of Guam,GU - 00
127849.37,TAMUNING,GU,96913,621210,Subchapter S Corporation,White,Unanswered,Unanswered,,28,05/06/2020,Community First Guam FCU,GU - 00
127580,TAMUNING,GU,96931,623110,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,,51,04/14/2020,First Hawaiian Bank,GU - 00
127500,TAMUNING,GU,96913,621111,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,12,04/13/2020,Community First Guam FCU,GU - 00
127020.22,HAGATNA,GU,96910,999990,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,26,04/29/2020,Community First Guam FCU,GU - 00
126465,TAMUNING,GU,96913,621210,Corporation,Unanswered,Unanswered,Unanswered,,10,04/12/2020,Bank of Guam,GU - 00
125057,HAGATNA,GU,96910,541110,Corporation,Unanswered,Male Owned,Unanswered,,7,04/29/2020,"ANZ Guam, Inc",GU - 00
125000,DEDEDO,GU,96912,541618,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/01/2020,First Hawaiian Bank,GU - 00
124970,YIGO,GU,96929,561499,Corporation,Unanswered,Unanswered,Unanswered,,25,05/01/2020,Community First Guam FCU,GU - 00
124684.7,TAMUNING,GU,96913,561520,Corporation,Unanswered,Unanswered,Unanswered,,27,05/04/2020,Community First Guam FCU,GU - 00
124175,HAGATNA,GU,96910,531120,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,05/21/2020,Bank of Hawaii,GU - 00
124052,TAMUNING,GU,96913,541613,Sole Proprietorship,Asian,Unanswered,Unanswered,,27,04/30/2020,Bank of Guam,GU - 00
123800,TAMUNING,GU,96913,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,36,04/06/2020,Bank of Guam,GU - 00
123657.57,BARRIGADA,GU,96921,611110,Non-Profit Organization,Asian,Female Owned,Non-Veteran,Y,29,04/30/2020,Bank of Guam,GU - 00
123621.8,TAMUNING,GU,96913,721110,Corporation,Unanswered,Unanswered,Unanswered,,33,05/13/2020,Community First Guam FCU,GU - 00
123590,HAGATNA,GU,96910,713990,Corporation,Unanswered,Unanswered,Unanswered,,12,05/03/2020,Bank of Hawaii,GU - 00
123298,HAGATNA,GU,96910,621111,Corporation,Unanswered,Female Owned,Unanswered,,21,04/27/2020,Bank of Guam,GU - 00
123147.5,TAMUNING,GU,96913,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/15/2020,First Hawaiian Bank,GU - 00
122500,HAGATNA,GU,96910,451110,Corporation,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,GU - 00
122500,TAMUNING,GU,96931,213112,Corporation,Unanswered,Unanswered,Unanswered,,,04/14/2020,Bank of Hawaii,GU - 00
122172.5,BARRIGADA,GU,96921,236116,Corporation,Asian,Male Owned,Non-Veteran,,34,04/27/2020,Bank of Guam,GU - 00
122070,TAMUNING,GU,96931,448140,Corporation,Asian,Unanswered,Unanswered,,60,06/12/2020,Coast360 FCU,GU - 00
122010.52,PEREZVILLE-TAMUNING,GU,96913,624410,Non-Profit Childcare Center,Unanswered,Unanswered,Unanswered,Y,30,04/27/2020,Bank of Guam,GU - 00
122000,TAMUNING,GU,96913,541921,Corporation,Unanswered,Male Owned,Non-Veteran,,15,04/30/2020,First Hawaiian Bank,GU - 00
121765,TAMUNING,GU,96913,721110,Corporation,Unanswered,Unanswered,Unanswered,,32,04/28/2020,First Hawaiian Bank,GU - 00
121625,YIGO,GU,96929,541611,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii,GU - 00
121550,TAMUNING,GU,96931,621111,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,,44,04/28/2020,First Hawaiian Bank,GU - 00
121462,BARRIGADA,GU,96921,488510,Corporation,Unanswered,Unanswered,Unanswered,,9,05/04/2020,"ANZ Guam, Inc",GU - 00
121372.12,TAMUNING,GU,96913,621491,Corporation,Unanswered,Unanswered,Unanswered,,17,05/15/2020,Community First Guam FCU,GU - 00
121112.5,TUMON,GU,96913,485310,Corporation,Unanswered,Unanswered,Unanswered,,63,04/27/2020,First Hawaiian Bank,GU - 00
120862.5,MANGILAO,GU,96913,611110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,35,04/30/2020,First Hawaiian Bank,GU - 00
120029,DEDEDO,GU,96929,722511,Corporation,Unanswered,Unanswered,Unanswered,,43,04/16/2020,Bank of Guam,GU - 00
118837.5,TAMUNING,GU,96931,425120,Corporation,Unanswered,Male Owned,Unanswered,,16,04/28/2020,First Hawaiian Bank,GU - 00
117537,TAMUNING,GU,96913,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,55,04/09/2020,Bank of Guam,GU - 00
116962.5,BARRIGADA,GU,96921,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,44,04/30/2020,First Hawaiian Bank,GU - 00
116950,TAMUNING,GU,96913,423390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/27/2020,Community First Guam FCU,GU - 00
116750,BARRIGADA,GU,96915,236116,Corporation,Asian,Female Owned,Unanswered,,24,04/27/2020,Bank of Guam,GU - 00
115800,TAMUNING,GU,96913,441320,Corporation,Unanswered,Unanswered,Unanswered,,19,04/07/2020,Bank of Guam,GU - 00
115748,TAMUNING,GU,96913,236220,Corporation,Asian,Female Owned,Unanswered,,42,06/28/2020,Coast360 FCU,GU - 00
115440,DEDEDO,GU,96929,424210,Corporation,Unanswered,Female Owned,Non-Veteran,,18,04/16/2020,Bank of Guam,GU - 00
114850,TUMON,GU,96913,311351,Corporation,Unanswered,Unanswered,Unanswered,,33,04/30/2020,First Hawaiian Bank,GU - 00
113902.5,HAGATNA,GU,96932,523910,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,35,04/27/2020,Community First Guam FCU,GU - 00
112802,HAGATNA,GU,96910,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/15/2020,Bank of Guam,GU - 00
112662.5,TAMUNING,GU,96931,423990,Corporation,Unanswered,Unanswered,Unanswered,,23,04/15/2020,First Hawaiian Bank,GU - 00
112500,DEDEDO,GU,96929,448310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,26,04/16/2020,First Hawaiian Bank,GU - 00
112400,HAGATNA,GU,96910,236116,Corporation,Unanswered,Unanswered,Unanswered,,8,04/30/2020,First Hawaiian Bank,GU - 00
112380,TAMUNING,GU,96931,236116,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,16,04/27/2020,First Hawaiian Bank,GU - 00
112155,HAGATNA,GU,96910,999990,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,,04/13/2020,Bank of Hawaii,GU - 00
111650,HAGATNA,GU,96910,541330,Corporation,Unanswered,Unanswered,Unanswered,,16,06/15/2020,First Hawaiian Bank,GU - 00
111330,BARRIGADA,GU,96913,237110,Corporation,Asian,Female Owned,Non-Veteran,,,04/16/2020,Bank of Hawaii,GU - 00
111300,SINAJANA,GU,96910,621111,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,20,04/27/2020,Bank of Guam,GU - 00
111015,TAMUNING,GU,96913,424210,Corporation,Unanswered,Female Owned,Unanswered,,12,04/27/2020,"ANZ Guam, Inc",GU - 00
110250,BARRIGADA,GU,96913,423130,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,04/04/2020,Bank of Guam,GU - 00
110000,TAMUNING,GU,96913,423220,Corporation,Unanswered,Male Owned,Non-Veteran,,,04/14/2020,Bank of Hawaii,GU - 00
109981.62,MANGILAO,GU,96913,621399,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,04/15/2020,Bank of Guam,GU - 00
109865,TAMUNING,GU,96931,722511,Corporation,Unanswered,Unanswered,Unanswered,,19,04/29/2020,First Hawaiian Bank,GU - 00
109843.69,HAGATNA,GU,96932,238220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,19,04/28/2020,First Hawaiian Bank,GU - 00
109795,BARRIGADA,GU,96913,561710,Corporation,Unanswered,Male Owned,Veteran,,,04/16/2020,Bank of Hawaii,GU - 00
109400,TAMUNING,GU,96913,999990,Corporation,Unanswered,Unanswered,Unanswered,,16,04/16/2020,First Hawaiian Bank,GU - 00
109175,TAMUNING,GU,96931,541330,Corporation,Unanswered,Unanswered,Unanswered,,7,06/05/2020,First Hawaiian Bank,GU - 00
109031,TAMUNING,GU,96913,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,39,04/10/2020,Bank of Guam,GU - 00
108968.82,TAMUNING,GU,96913,722511,Corporation,Unanswered,Unanswered,Unanswered,,30,05/22/2020,Bank of Guam,GU - 00
108558.72,DEDEDO,GU,96929,621399,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,1,04/27/2020,Bank of Guam,GU - 00
108303.42,YIGO,GU,96929,238990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,32,04/30/2020,First Hawaiian Bank,GU - 00
108085,BARRIGADA,GU,96913,481212,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,12,04/09/2020,Bank of Guam,GU - 00
106177.5,TAMUNING,GU,96931,532111,Corporation,Unanswered,Unanswered,Unanswered,,25,04/28/2020,First Hawaiian Bank,GU - 00
105905,TAMUNING,GU,96931,515112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,19,04/28/2020,First Hawaiian Bank,GU - 00
105295,TAMUNING,GU,96913,423730,Corporation,Unanswered,Unanswered,Unanswered,,12,04/30/2020,Coast360 FCU,GU - 00
105162,TAMUNING,GU,96913,441310,Corporation,Unanswered,Unanswered,Unanswered,,17,05/01/2020,"ANZ Guam, Inc",GU - 00
105015,HAGATNA,GU,96910,524291,Corporation,Asian,Male Owned,Non-Veteran,,15,04/28/2020,Coast360 FCU,GU - 00
104955,HAGATNA,GU,96910,621210,Corporation,Asian,Male Owned,Unanswered,,15,04/15/2020,Coast360 FCU,GU - 00
103902.5,TUMON,GU,96913,722511,Corporation,Asian,Female Owned,Unanswered,,27,04/27/2020,Bank of Guam,GU - 00
103336.2,TAMUNING,GU,96913,424690,Corporation,Asian,Female Owned,Non-Veteran,,13,04/16/2020,Bank of Guam,GU - 00
102770,DEDEDO,GU,96929,722515,Corporation,Hispanic,Female Owned,Unanswered,,40,04/13/2020,Community First Guam FCU,GU - 00
102653.45,TAMUNING,GU,96913,531110,Corporation,Asian,Male Owned,Non-Veteran,,20,04/27/2020,Bank of Guam,GU - 00
102474.87,TAMUNING,GU,96913,621111,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,19,04/30/2020,Bank of Guam,GU - 00
101190,HAGATNA,GU,96910,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,23,04/27/2020,"ANZ Guam, Inc",GU - 00
100915,HAGATNA,GU,96910,541110,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,9,04/28/2020,First Hawaiian Bank,GU - 00
100544,PITI,GU,96915,611620,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21,04/16/2020,Bank of Guam,GU - 00
100000,BARRIGADA,GU,96921,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,GU - 00
100000,TUMON,GU,96913,424320,Corporation,Unanswered,Unanswered,Unanswered,,21,05/08/2020,Community First Guam FCU,GU - 00
100000,YIGO,GU,96929,311612,Sole Proprietorship,Asian,Unanswered,Unanswered,,20,04/13/2020,Community First Guam FCU,GU - 00
100000,TAMUNING,GU,96931,424490,Corporation,Unanswered,Unanswered,Unanswered,,,05/29/2020,Bank of Hawaii,GU - 00
100000,BARRIGADA,GU,96913,236116,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,15,04/05/2020,Bank of Guam,GU - 00
100000,BARRIGADA,GU,96913,238220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,15,04/06/2020,Bank of Guam,GU - 00
99290,TAMUNING,GU,96913,541110,Partnership,Unanswered,Unanswered,Unanswered,,13,04/30/2020,First Hawaiian Bank,GU - 00
98963.85,TAMUNING,GU,96931,488999,Corporation,Asian,Unanswered,Unanswered,,16,05/20/2020,Bank of Guam,GU - 00
98850,TUMON,GU,96913,722511,Corporation,Unanswered,Unanswered,Unanswered,,19,04/27/2020,Bank of Guam,GU - 00
98750,TAMUNING,GU,96931,722511,Corporation,White,Male Owned,Non-Veteran,,39,05/18/2020,Community First Guam FCU,GU - 00
98500,DEDEDO,GU,96929,442110,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,13,04/05/2020,Bank of Guam,GU - 00
98007.5,BARRIGADA,GU,96921,423610,Corporation,Unanswered,Unanswered,Unanswered,,11,04/28/2020,First Hawaiian Bank,GU - 00
97780,MANGILAO,GU,96913,722511,Corporation,Unanswered,Unanswered,Unanswered,,18,04/30/2020,First Hawaiian Bank,GU - 00
97762,TAMUNING,GU,96913,423990,Corporation,Unanswered,Male Owned,Unanswered,,19,04/06/2020,"ANZ Guam, Inc",GU - 00
97440,GUAM,GU,96929,236115,Sole Proprietorship,Asian,Male Owned,Non-Veteran,,20,05/14/2020,Bank of Guam,GU - 00
96628,TAMUNING,GU,96913,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,31,05/21/2020,Coast360 FCU,GU - 00
96510,TUMON,GU,96913,518210,Corporation,Unanswered,Unanswered,Unanswered,,10,04/27/2020,First Hawaiian Bank,GU - 00
95988.45,HAGATNA,GU,96932,238210,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,5,04/29/2020,Bank of Guam,GU - 00
95507,TAMUNING,GU,96913,424820,Corporation,Unanswered,Unanswered,Unanswered,,19,04/13/2020,Bank of Guam,GU - 00
95175,BARRIGADA,GU,96913,721110,Corporation,Unanswered,Unanswered,Unanswered,,28,04/28/2020,First Hawaiian Bank,GU - 00
95000,BARRIGADA,GU,96913,327215,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,18,04/29/2020,Community First Guam FCU,GU - 00
94070,DEDEDO,GU,96929,999990,Corporation,Unanswered,Unanswered,Unanswered,,15,04/27/2020,First Hawaiian Bank,GU - 00
93622.5,TAMUNING,GU,96913,621498,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,17,04/28/2020,First Hawaiian Bank,GU - 00
93050,TAMUNING,GU,96931,423990,Corporation,Unanswered,Male Owned,Non-Veteran,,12,04/27/2020,First Hawaiian Bank,GU - 00
92500,TAMUNING,GU,96913,561520,Corporation,Unanswered,Unanswered,Unanswered,,23,04/15/2020,First Hawaiian Bank,GU - 00
92395,TAMUNING,GU,96913,812990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/28/2020,First Hawaiian Bank,GU - 00
92074.29,TAMUNING,GU,96913,621111,Subchapter S Corporation,White,Male Owned,Non-Veteran,,15,04/12/2020,Community First Guam FCU,GU - 00
91961,TAMUNING,GU,96913,238990,Sole Proprietorship,Asian,Male Owned,Non-Veteran,,9,06/03/2020,First Hawaiian Bank,GU - 00
91755,TAMUNING,GU,96913,999990,Corporation,Unanswered,Unanswered,Unanswered,,12,04/27/2020,First Hawaiian Bank,GU - 00
91250,TAMUNING,GU,96913,621210,Corporation,Hispanic,Male Owned,Non-Veteran,,12,04/06/2020,Bank of Guam,GU - 00
91237,TAMUNING,GU,96913,531210,Corporation,Unanswered,Unanswered,Unanswered,,9,04/28/2020,First Hawaiian Bank,GU - 00
91212,BARRIGADA,GU,96921,445110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,19,04/27/2020,First Hawaiian Bank,GU - 00
91184.92,HAGATNA,GU,96910,541110,Limited Liability Partnership,Asian,Male Owned,Unanswered,,9,04/16/2020,Community First Guam FCU,GU - 00
90837.5,TAMUNING,GU,96931,722511,Corporation,Unanswered,Unanswered,Unanswered,,49,04/30/2020,First Hawaiian Bank,GU - 00
90515,TAMUNING,GU,96913,532111,Corporation,Asian,Male Owned,Unanswered,,14,05/04/2020,Coast360 FCU,GU - 00
90187.5,ASAN,GU,96910,424990,Corporation,Asian,Male Owned,Unanswered,,14,04/14/2020,Community First Guam FCU,GU - 00
89760,TAMUNING,GU,96931,236220,Corporation,Unanswered,Unanswered,Unanswered,,16,04/30/2020,First Hawaiian Bank,GU - 00
89062.5,TAMUNING,GU,96913,523130,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,23,04/28/2020,First Hawaiian Bank,GU - 00
88717,TAMUNING,GU,96913,532490,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/28/2020,First Hawaiian Bank,GU - 00
88500,HAGATNA,GU,96910,236115,Corporation,Asian,Female Owned,Non-Veteran,,8,04/03/2020,Bank of Guam,GU - 00
88365,DEDEDO,GU,96929,621210,Limited  Liability Company(LLC),Asian,Male Owned,Unanswered,,15,04/16/2020,Coast360 FCU,GU - 00
88002.2,DEDEDO,GU,96929,238210,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,11,04/27/2020,Bank of Guam,GU - 00
87940,BARRIGADA,GU,96921,444110,Corporation,Asian,Male Owned,Non-Veteran,,8,05/12/2020,Community First Guam FCU,GU - 00
87595,TAMUNING,GU,96931,722511,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,40,04/28/2020,Coast360 FCU,GU - 00
87537.5,TAMUNING,GU,96931,722511,Corporation,Unanswered,Unanswered,Unanswered,,18,04/30/2020,First Hawaiian Bank,GU - 00
87500,DEDEDO,GU,96929,236115,Limited  Liability Company(LLC),Asian,Unanswered,Non-Veteran,,30,04/28/2020,Community First Guam FCU,GU - 00
87500,YIGO,GU,96929,446120,Corporation,Asian,Male Owned,Veteran,,10,04/28/2020,Bank of Guam,GU - 00
87112.5,TAMUNING,GU,96931,441110,Corporation,Unanswered,Unanswered,Unanswered,,5,04/30/2020,First Hawaiian Bank,GU - 00
87000,HAGATNA,GU,96932,311812,Corporation,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,GU - 00
86700,TAMUNING,GU,96913,525990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,381,04/30/2020,First Hawaiian Bank,GU - 00
86674.17,HAGATNA,GU,96910,561440,Corporation,Asian,Unanswered,Unanswered,,11,04/27/2020,Bank of Guam,GU - 00
86057.5,TAMUNING,GU,96931,424470,Corporation,Unanswered,Male Owned,Unanswered,,15,04/28/2020,First Hawaiian Bank,GU - 00
86037.5,BARRIGADA,GU,96921,561990,Non-Profit Organization,Asian,Female Owned,Non-Veteran,Y,13,04/30/2020,Bank of Guam,GU - 00
85859.37,TAMUNING,GU,96913,517911,Limited  Liability Company(LLC),Asian,Unanswered,Unanswered,,15,04/30/2020,Bank of Guam,GU - 00
85745,TAMUNING,GU,96913,423610,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,06/16/2020,Bank of Hawaii,GU - 00
85705,DEDEDO,GU,96929,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17,06/15/2020,First Hawaiian Bank,GU - 00
85412,HAGATNA,GU,96910,524114,Corporation,Asian,Male Owned,Non-Veteran,,6,04/28/2020,Coast360 FCU,GU - 00
85397.5,TAMUNING,GU,96913,424490,Corporation,Unanswered,Unanswered,Unanswered,,15,05/04/2020,Community First Guam FCU,GU - 00
85243,PITI,GU,96915,722511,Corporation,Unanswered,Unanswered,Unanswered,,25,04/16/2020,Bank of Guam,GU - 00
84830,TAMUNING,GU,96931,423120,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,11,04/27/2020,First Hawaiian Bank,GU - 00
84360,TAMUNING,GU,96913,453991,Corporation,Asian,Unanswered,Unanswered,,40,06/29/2020,Coast360 FCU,GU - 00
83947,TAMUNING,GU,96913,541810,Corporation,Unanswered,Unanswered,Unanswered,,10,04/16/2020,Bank of Guam,GU - 00
83750,HAGATNA,GU,96932,531210,Subchapter S Corporation,Asian,Unanswered,Unanswered,,12,04/16/2020,Community First Guam FCU,GU - 00
