LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
147935,RAPID CITY,SD,57702,211120,Corporation,Unanswered,Unanswered,Unanswered,,8,04/10/2020,First Interstate Bank,SD - 00
147900,RAPID CITY,SD,57702,237130,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/28/2020,Dacotah Bank,SD - 00
147700,LEMMON,SD,57638,721110,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,32,04/03/2020,Pinnacle Bank-Wyoming,SD - 00
147700,MITCHELL,SD,57301,621320,Corporation,Unanswered,Unanswered,Unanswered,,14,04/06/2020,First Dakota National Bank,SD - 00
147600,YANKTON,SD,57078,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,28,04/04/2020,First Dakota National Bank,SD - 00
147600,VERMILLION,SD,57069,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18,04/14/2020,First Bank & Trust,SD - 00
147500,RAPID CITY,SD,57701,721110,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,9,04/04/2020,Security First Bank,SD - 00
147400,SIOUX FALLS,SD,57107,454390,Subchapter S Corporation,White,Male Owned,Non-Veteran,,11,04/15/2020,Minnwest Bank,SD - 00
147300,MITCHELL,SD,57301,811113,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/10/2020,Great Western Bank,SD - 00
147300,ABERDEEN,SD,57401,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,04/10/2020,Dacotah Bank,SD - 00
147110,RAPID CITY,SD,57702,238110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/15/2020,First Interstate Bank,SD - 00
147100,SIOUX FALLS,SD,57104,236220,Corporation,Unanswered,Female Owned,Unanswered,,20,04/03/2020,First Dakota National Bank,SD - 00
147100,SIOUX FALLS,SD,57108,236115,Corporation,Unanswered,Unanswered,Unanswered,,13,04/15/2020,First Dakota National Bank,SD - 00
147100,SIOUX FALLS,SD,57104,561730,Corporation,Unanswered,Unanswered,Unanswered,,104,04/15/2020,"U.S. Bank, National Association",SD - 00
147000,ABERDEEN,SD,57401,721110,Corporation,Unanswered,Male Owned,Non-Veteran,,21,04/06/2020,Great Western Bank,SD - 00
146900,RAPID CITY,SD,57702,722511,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,46,04/15/2020,Dacotah Bank,SD - 00
146900,SIOUX FALLS,SD,57108,236220,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,10,04/05/2020,Premier Bank Rochester,SD - 00
146900,SIOUX FALLS,SD,57104,515120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/06/2020,CorTrust Bank National Association,SD - 00
146900,RAPID CITY,SD,57709,423110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/08/2020,"Black Hills Community Bank, National Association",SD - 00
146800,NORTH SIOUX CITY,SD,57049,621210,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,15,04/04/2020,"The Security National Bank of Sioux City, Iowa",SD - 00
146800,SIOUX FALLS,SD,57104,713210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,33,04/07/2020,The First National Bank in Sioux Falls,SD - 00
146800,ESTELLINE,SD,57234,236115,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,16,05/01/2020,Reliabank Dakota,SD - 00
146700,WEBSTER,SD,57274,441320,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,15,04/08/2020,Dacotah Bank,SD - 00
146528.9,SIOUX FALLS,SD,57104,423390,Corporation,White,Male Owned,Unanswered,,12,04/15/2020,The First National Bank in Sioux Falls,SD - 00
146527,MOBRIDGE,SD,57601,511110,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,18,04/11/2020,First Northern Bank of Wyoming,SD - 00
146500,GROTON,SD,57445,541940,Corporation,Unanswered,Unanswered,Unanswered,,16,04/14/2020,Dacotah Bank,SD - 00
146500,LEOLA,SD,57456,112210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/28/2020,Dacotah Bank,SD - 00
146200,TEA,SD,57064,325211,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,24,04/03/2020,American Bank & Trust,SD - 00
146000,LEMMON,SD,57638,445110,Corporation,Unanswered,Male Owned,Non-Veteran,,24,04/28/2020,Dacotah Bank,SD - 00
146000,HURON,SD,57350,238110,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,24,04/04/2020,First National Bank,SD - 00
146000,PLATTE,SD,57369,111150,Corporation,White,Male Owned,Non-Veteran,,17,04/07/2020,First Fidelity Bank,SD - 00
145600,HURON,SD,57350,813110,Corporation,Unanswered,Unanswered,Unanswered,,36,04/03/2020,First National Bank,SD - 00
145426.8,BRISTOL,SD,57219,111110,Subchapter S Corporation,White,Male Owned,Unanswered,,17,04/27/2020,First Savings Bank,SD - 00
145400,VOLGA,SD,57071,424910,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,10,04/13/2020,Dacotah Bank,SD - 00
145400,SIOUX FALLS,SD,57104,488410,Corporation,White,Male Owned,Non-Veteran,,16,04/07/2020,The First National Bank in Sioux Falls,SD - 00
145300,GOODWIN,SD,57238,112120,Corporation,Unanswered,Unanswered,Unanswered,,23,04/13/2020,First Bank & Trust,SD - 00
145300,SIOUX FALLS,SD,57106,541810,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,11,04/03/2020,First Dakota National Bank,SD - 00
145200,YANKTON,SD,57078,441320,Corporation,Unanswered,Unanswered,Unanswered,,10,04/14/2020,Pioneer Bank & Trust,SD - 00
145133,FREEMAN,SD,57029,332999,Corporation,Unanswered,Male Owned,Unanswered,,18,04/06/2020,Merchants State Bank,SD - 00
145100,SIOUX FALLS,SD,57105,721110,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,17,04/05/2020,Central Bank,SD - 00
145100,WOONSOCKET,SD,57385,484121,Corporation,Unanswered,Female Owned,Unanswered,,10,04/06/2020,American Bank & Trust,SD - 00
144907,RAPID CITY,SD,57702,621330,Corporation,Unanswered,Unanswered,Unanswered,,22,04/27/2020,Security First Bank,SD - 00
144800,YANKTON,SD,57078,515112,Corporation,Unanswered,Female Owned,Non-Veteran,,15,04/04/2020,First Dakota National Bank,SD - 00
144800,PIERRE,SD,57501,523120,Subchapter S Corporation,White,Male Owned,Non-Veteran,,8,04/14/2020,First National Bank,SD - 00
144750,HIGHMORE,SD,57345,441110,Corporation,White,Male Owned,Non-Veteran,,14,04/09/2020,American Bank & Trust,SD - 00
144712.07,EUREKA,SD,57437,333243,Corporation,Unanswered,Male Owned,Unanswered,,20,04/10/2020,First State Bank of Roscoe,SD - 00
144700,RAPID CITY,SD,57701,722511,Corporation,Unanswered,Unanswered,Unanswered,,30,04/10/2020,Pioneer Bank & Trust,SD - 00
144600,SIOUX FALLS,SD,57106,441120,Corporation,White,Male Owned,Unanswered,,9,04/04/2020,First Dakota National Bank,SD - 00
144500,CORSICA,SD,57328,236115,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,13,04/06/2020,American Bank & Trust,SD - 00
144363.72,MITCHELL,SD,57301,611110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,04/09/2020,First National Bank of Omaha,SD - 00
144327,COLMAN,SD,57017,238990,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,15,04/15/2020,"U.S. Bank, National Association",SD - 00
144200,RAPID CITY,SD,57702,236117,Subchapter S Corporation,White,Male Owned,Non-Veteran,,10,04/05/2020,"Black Hills Community Bank, National Association",SD - 00
144180,SIOUX FALLS,SD,57108,238910,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/09/2020,Sioux Falls FCU,SD - 00
144100,RAPID CITY,SD,57702,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17,04/27/2020,Black Hills FCU,SD - 00
144100,MOBRIDGE,SD,57601,441110,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,17,04/14/2020,Dacotah Bank,SD - 00
144000,MILLER,SD,57362,111110,Partnership,Unanswered,Unanswered,Unanswered,,,05/05/2020,"Farm Credit Services of America, ACA",SD - 00
143900,VERMILLION,SD,57069,722511,Corporation,White,Male Owned,Non-Veteran,,27,04/04/2020,First Dakota National Bank,SD - 00
143742,STURGIS,SD,57785,446110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/30/2020,First Interstate Bank,SD - 00
143719,HURON,SD,57350,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/28/2020,American Bank & Trust,SD - 00
143700,CUSTER,SD,57730,541214,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/09/2020,"BankWest, Inc",SD - 00
143600,BELLE FOURCHE,SD,57717,621210,Corporation,White,Male Owned,Veteran,,15,04/29/2020,Pioneer Bank & Trust,SD - 00
143487,SIOUX FALLS,SD,57106,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,12,04/11/2020,First PREMIER Bank,SD - 00
143400,TYNDALL,SD,57066,524210,Corporation,Unanswered,Unanswered,Unanswered,,13,04/09/2020,First Dakota National Bank,SD - 00
143100,SIOUX FALLS,SD,57108,721110,Corporation,Asian,Male Owned,Non-Veteran,,100,04/04/2020,Central Bank,SD - 00
143100,RAPID CITY,SD,57701,236210,Subchapter S Corporation,White,Male Owned,Unanswered,,18,04/14/2020,"Black Hills Community Bank, National Association",SD - 00
143100,SIOUX FALLS,SD,57104,922160,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/06/2020,Premier Bank,SD - 00
143000,TORONTO,SD,57268,112120,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,21,04/14/2020,First Dakota National Bank,SD - 00
143000,SIOUX FALLS,SD,57106,722513,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,27,04/08/2020,CorTrust Bank National Association,SD - 00
142842.62,SIOUX FALLS,SD,57104,488410,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/13/2020,Great Western Bank,SD - 00
142826.17,RAPID CITY,SD,57702,334510,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/15/2020,"U.S. Bank, National Association",SD - 00
142802,HURON,SD,57350,423720,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",SD - 00
142800,AMHERST,SD,57421,112112,Corporation,White,Male Owned,Non-Veteran,,,04/27/2020,"Farm Credit Services of America, ACA",SD - 00
142719.02,DUPREE,SD,57623,447110,Cooperative,Unanswered,Unanswered,Unanswered,,26,04/08/2020,First National Bank in Philip,SD - 00
142515,SIOUX FALLS,SD,57106,238110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,04/08/2020,First PREMIER Bank,SD - 00
142500,SIOUX FALLS,SD,57106,621210,Subchapter S Corporation,White,Male Owned,Non-Veteran,,15,04/28/2020,First Bank & Trust,SD - 00
142500,CHELSEA,SD,57465,445120,Cooperative,Unanswered,Male Owned,Unanswered,,20,04/07/2020,American Bank & Trust,SD - 00
142302,SIOUX FALLS,SD,57104,711211,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,04/15/2020,United Minnesota Bank,SD - 00
142300,GREGORY,SD,57533,237310,Corporation,Unanswered,Unanswered,Unanswered,,10,04/07/2020,First Fidelity Bank,SD - 01
142250,RAPID CITY,SD,57703,238990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/15/2020,Pioneer Bank & Trust,SD - 00
142200,RAPID CITY,SD,57703,236220,Corporation,White,Male Owned,Unanswered,,17,04/03/2020,First National Bank,SD - 00
142200,BROOKINGS,SD,57006,238390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/13/2020,First Bank & Trust,SD - 00
142200,RAPID CITY,SD,57703,111422,Corporation,Unanswered,Unanswered,Unanswered,,34,04/28/2020,Pioneer Bank & Trust,SD - 00
142000,BALTIC,SD,57003,541714,Corporation,White,Male Owned,Veteran,,22,04/07/2020,The First National Bank in Sioux Falls,SD - 00
141900,ABERDEEN,SD,57401,481211,Corporation,Unanswered,Unanswered,Unanswered,,10,04/09/2020,Dacotah Bank,SD - 00
141823,RAPID CITY,SD,57702,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,38,04/14/2020,"U.S. Bank, National Association",SD - 00
141800,FLANDREAU,SD,57028,523130,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/15/2020,Plains Commerce Bank,SD - 00
141700,RAPID CITY,SD,57702,722511,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,39,04/15/2020,Dacotah Bank,SD - 00
141487.5,HILL CITY,SD,57745,445110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,38,04/08/2020,Sentinel FCU,SD - 00
141367.5,DEADWOOD,SD,57732,713210,Corporation,Unanswered,Unanswered,Unanswered,,40,04/15/2020,First Interstate Bank,SD - 00
141297,TEA,SD,57064,541940,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,13,04/06/2020,Security Savings Bank,SD - 00
141182,RAPID CITY,SD,57701,813110,Non-Profit Organization,Unanswered,Male Owned,Unanswered,Y,27,04/07/2020,Security First Bank,SD - 00
141100,PIERRE,SD,57501,238220,Subchapter S Corporation,White,Male Owned,Non-Veteran,,15,05/07/2020,First National Bank,SD - 00
141100,SIOUX FALLS,SD,57107,721110,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,20,04/03/2020,First International Bank & Trust,SD - 00
141100,RAPID CITY,SD,57702,541690,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/03/2020,Pioneer Bank & Trust,SD - 00
141100,SIOUX FALLS,SD,57108,525920,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,11,04/06/2020,Central Bank,SD - 00
141000,SISSETON,SD,57262,447110,Subchapter S Corporation,White,Female Owned,Non-Veteran,,32,04/11/2020,Dacotah Bank,SD - 00
141000,MILLER,SD,57362,622110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,28,04/04/2020,American Bank & Trust,SD - 00
140755,SIOUX FALLS,SD,57108,621210,Corporation,Unanswered,Male Owned,Non-Veteran,,17,04/27/2020,The First National Bank in Sioux Falls,SD - 00
140740,MADISON,SD,57042,561730,Corporation,Unanswered,Unanswered,Unanswered,,,04/08/2020,Great Western Bank,SD - 00
140700,PIERRE,SD,57501,722511,Subchapter S Corporation,Unanswered,Female Owned,Unanswered,,16,04/10/2020,First Dakota National Bank,SD - 00
140700,WATERTOWN,SD,57201,722511,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,14,04/03/2020,Reliabank Dakota,SD - 00
140600,FORT PIERRE,SD,57532,444190,Corporation,Unanswered,Male Owned,Non-Veteran,,11,04/03/2020,First National Bank,SD - 00
140410,RAPID CITY,SD,57701,621210,Limited  Liability Company(LLC),White,Male Owned,Veteran,,14,04/29/2020,First Interstate Bank,SD - 00
140300,ALPENA,SD,57312,112210,Partnership,Unanswered,Unanswered,Unanswered,,0,04/28/2020,"Farm Credit Services of America, ACA",SD - 00
140298.65,IPSWICH,SD,57451,237310,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,11,04/08/2020,Ipswich State Bank,SD - 00
140200,RAPID CITY,SD,57703,442210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/16/2020,Dacotah Bank,SD - 00
140200,SIOUX FALLS,SD,57108,624410,Subchapter S Corporation,White,Female Owned,Non-Veteran,,10,04/06/2020,Great Western Bank,SD - 00
140200,WATERTOWN,SD,57201,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,50,04/30/2020,Dacotah Bank,SD - 00
140075,HURLEY,SD,57036,484121,Subchapter S Corporation,White,Male Owned,Unanswered,,12,04/09/2020,Merchants State Bank,SD - 00
140000,SIOUX FALLS,SD,57110,812191,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,13,04/03/2020,American Bank & Trust,SD - 00
140000,MARION,SD,57043,484110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,22,06/09/2020,Fountainhead SBF LLC,SD - 00
139867,DELL RAPIDS,SD,57022,238160,Corporation,Unanswered,Unanswered,Unanswered,,12,04/10/2020,First PREMIER Bank,SD - 00
139759,SIOUX FALLS,SD,57104,541310,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,8,04/07/2020,Central Bank,SD - 00
139700,WATERTOWN,SD,57201,336112,Corporation,White,Male Owned,Non-Veteran,,14,04/03/2020,Reliabank Dakota,SD - 00
139665,PARKSTON,SD,57366,111199,Corporation,Unanswered,Unanswered,Unanswered,,11,04/09/2020,Farmers State Bank,SD - 00
139600,ABERDEEN,SD,57401,811121,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/07/2020,Quoin Financial Bank,SD - 00
139500,TIMBER LAKE,SD,57656,115112,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,12,04/15/2020,Dacotah Bank,SD - 00
139500,SIOUX FALLS,SD,57105,721110,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,0,04/08/2020,"UMB Bank, National Association",SD - 00
139400,RAPID CITY,SD,57701,624410,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,30,04/09/2020,"Black Hills Community Bank, National Association",SD - 00
139400,LAKE PRESTON,SD,57249,112111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,10,04/13/2020,First Bank & Trust,SD - 00
139400,NORTH SIOUX CITY,SD,57049,621610,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,41,04/09/2020,"The Security National Bank of Sioux City, Iowa",SD - 00
139300,BROOKINGS,SD,57006,334419,Corporation,Unanswered,Unanswered,Unanswered,,19,04/09/2020,First Bank & Trust,SD - 00
139300,SIOUX FALLS,SD,57105,621210,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,10,04/14/2020,Bank Midwest,SD - 00
139300,MITCHELL,SD,57301,237110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/08/2020,Great Western Bank,SD - 00
139000,RAPID CITY,SD,57702,541940,Corporation,White,Female Owned,Non-Veteran,,17,04/29/2020,Dacotah Bank,SD - 00
138955,RAPID CITY,SD,57702,238320,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/28/2020,First Interstate Bank,SD - 00
138935.12,SIOUX FALLS,SD,57103,624410,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,,04/13/2020,Great Western Bank,SD - 00
138900,SIOUX FALLS,SD,57108,721110,Corporation,Asian,Male Owned,Non-Veteran,,27,04/10/2020,First Bank & Trust,SD - 00
138825,WATERTOWN,SD,57201,236118,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/08/2020,Great Western Bank,SD - 00
138731,VEBLEN,SD,57270,111150,Corporation,Unanswered,Unanswered,Unanswered,,0,04/13/2020,"AgCountry Farm Credit Service, PCA",SD - 00
138500,BRANDON,SD,57005,722513,Corporation,White,Male Owned,Non-Veteran,,72,04/04/2020,CorTrust Bank National Association,SD - 04
138500,SIOUX FALLS,SD,57106,321999,Corporation,White,Male Owned,Non-Veteran,,13,04/09/2020,Bank Midwest,SD - 00
138471.55,MITCHELL,SD,57301,524210,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,13,04/15/2020,The First National Bank in Sioux Falls,SD - 00
138400,ABERDEEN,SD,57401,621320,Corporation,Unanswered,Unanswered,Unanswered,,19,04/11/2020,Plains Commerce Bank,SD - 00
138300,NORTH SIOUX CITY,SD,57049,811310,Corporation,White,Male Owned,Non-Veteran,,12,04/03/2020,Liberty National Bank,SD - 00
138300,SIOUX FALLS,SD,57106,238220,Corporation,White,Male Owned,Unanswered,,13,04/04/2020,Frontier Bank,SD - 00
138300,SIOUX FALLS,SD,57105,721110,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,0,04/08/2020,"UMB Bank, National Association",SD - 00
138247,SIOUX FALLS,SD,57104,484110,Corporation,Unanswered,Unanswered,Unanswered,,,04/09/2020,Great Western Bank,SD - 00
138105,BROOKINGS,SD,57006,541110,Professional Association,Unanswered,Male Owned,Unanswered,,12,04/04/2020,BankStar Financial,SD - 00
138000,ELKTON,SD,57026,112120,Partnership,Unanswered,Male Owned,Unanswered,,15,04/15/2020,Dacotah Bank,SD - 01
137900,BRANDON,SD,57005,238330,Corporation,White,Male Owned,Veteran,,16,04/13/2020,Plains Commerce Bank,SD - 04
137900,WOLSEY,SD,57384,541990,Non-Profit Organization,Unanswered,Female Owned,Unanswered,Y,19,04/15/2020,Dakotaland FCU,SD - 00
137855,YANKTON,SD,57078,541110,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,5,04/28/2020,First Dakota National Bank,SD - 00
137800,ABERDEEN,SD,57401,541940,Corporation,White,Female Owned,Unanswered,,14,04/07/2020,Plains Commerce Bank,SD - 00
137739.6,BLACK HAWK,SD,57718,336390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/16/2020,First Interstate Bank,SD - 00
137605,YANKTON,SD,57078,561740,Corporation,Unanswered,Unanswered,Unanswered,,,04/08/2020,Great Western Bank,SD - 00
137600,HITCHCOCK,SD,57348,237110,Corporation,Unanswered,Female Owned,Unanswered,,8,04/15/2020,Dakotaland FCU,SD - 00
137500,PIEDMONT,SD,57760,238990,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,19,04/04/2020,First National Bank,SD - 00
137500,STURGIS,SD,57785,311611,Corporation,White,Female Owned,Non-Veteran,,25,04/14/2020,First Interstate Bank,SD - 00
137500,SIOUX FALLS,SD,57104,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,29,04/15/2020,The First National Bank in Sioux Falls,SD - 00
137335,SPEARFISH,SD,57783,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,30,04/07/2020,First Interstate Bank,SD - 00
137300,SIOUX FALLS,SD,57108,236115,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,10,04/15/2020,Liberty National Bank,SD - 00
137200,SIOUX FALLS,SD,57108,541110,Corporation,White,Female Owned,Non-Veteran,,10,04/03/2020,American Bank & Trust,SD - 00
137200,MITCHELL,SD,57301,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,22,04/05/2020,"BankWest, Inc",SD - 00
137100,SIOUX FALLS,SD,57107,541990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/09/2020,First Bank & Trust,SD - 00
137000,RAPID CITY,SD,57702,238220,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,24,04/04/2020,Highmark FCU,SD - 00
136900,SIOUX FALLS,SD,57104,325611,Corporation,White,Female Owned,Non-Veteran,,12,04/04/2020,First Dakota National Bank,SD - 00
136852.5,PIEDMONT,SD,57769,238210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/15/2020,First Interstate Bank,SD - 00
136800,MOBRIDGE,SD,57601,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/15/2020,Dacotah Bank,SD - 00
136700,ABERDEEN,SD,57401,722513,Corporation,White,Female Owned,Non-Veteran,,16,04/03/2020,First Dakota National Bank,SD - 00
136536,NORTH SIOUX CITY,SD,57049,623110,Limited  Liability Company(LLC),White,Female Owned,Unanswered,,11,04/13/2020,"The Security National Bank of Sioux City, Iowa",SD - 00
136502,SIOUX FALLS,SD,57104,441120,Corporation,White,Male Owned,Non-Veteran,,9,04/06/2020,First PREMIER Bank,SD - 00
136500,MITCHELL,SD,57301,115112,Corporation,Unanswered,Unanswered,Unanswered,,,04/06/2020,First Dakota National Bank,SD - 00
136500,SIOUX FALLS,SD,57107,423850,Corporation,Unanswered,Unanswered,Unanswered,,12,04/07/2020,The First National Bank in Sioux Falls,SD - 00
136390,HARTFORD,SD,57033,484121,Subchapter S Corporation,White,Male Owned,Unanswered,,10,04/08/2020,The First National Bank in Sioux Falls,SD - 00
136300,SIOUX FALLS,SD,57104,541613,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/05/2020,First Bank & Trust,SD - 00
