LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
146472,WILMINGTON,DE,19809,722320,Corporation,Unanswered,Unanswered,Unanswered,,27,04/09/2020,"Wilmington Savings Fund Society, FSB",DE - 00
146447.55,NEWARK,DE,19711,238990,Corporation,Unanswered,Unanswered,Unanswered,,10,06/10/2020,Quaint Oak Bank,DE - 00
146423,WILMINGTON,DE,19803,531311,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/11/2020,Centric Bank,DE - 00
146262,WILMINGTON,DE,19808,561499,Corporation,Unanswered,Unanswered,Unanswered,,8,04/28/2020,Manufacturers and Traders Trust Company,DE - 00
145983,REHOBOTH BEACH,DE,19971,722511,Corporation,White,Male Owned,Non-Veteran,,25,04/07/2020,"Wilmington Savings Fund Society, FSB",DE - 00
145960,REHOBOTH BEACH,DE,19971,721199,Corporation,Unanswered,Unanswered,Unanswered,,31,05/01/2020,Cross River Bank,DE - 00
145896,DOVER,DE,19901,722511,Corporation,Unanswered,Unanswered,Unanswered,,0,04/29/2020,"Wells Fargo Bank, National Association",DE - 00
145842,REHOBOTH BEACH,DE,19971,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
145792,REHOBOTH BEACH,DE,19971,561510,Corporation,Unanswered,Unanswered,Unanswered,,10,04/12/2020,Cross River Bank,DE - 00
145500,WILMINGTON,DE,19810,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",DE - 00
145484,WILMINGTON,DE,19801,325412,Corporation,Unanswered,Unanswered,Unanswered,,9,04/30/2020,Customers Bank,DE - 00
145452,BRIDGEVILLE,DE,19933,541990,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,34,04/10/2020,Community Bank Delaware,DE - 00
145435,WILMINGTON,DE,19801,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,11,04/12/2020,"Wilmington Savings Fund Society, FSB",DE - 00
145300,LEWES,DE,19958,236118,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/16/2020,"Citizens Bank, National Association",DE - 00
145300,HOCKESSIN,DE,19707,453998,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,10,04/14/2020,"Readycap Lending, LLC",DE - 00
145200,NEW CASTLE,DE,19720,722511,Corporation,Unanswered,Unanswered,Unanswered,,46,04/29/2020,Equity Bank,DE - 00
145200,DAGSBORO,DE,19939,721211,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,05/03/2020,"PNC Bank, National Association",DE - 00
145047,REHOBOTH BEACH,DE,19971,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,"Wilmington Savings Fund Society, FSB",DE - 00
145000,WILMINGTON,DE,19807,722511,Subchapter S Corporation,White,Male Owned,Non-Veteran,,14,04/11/2020,"Wilmington Savings Fund Society, FSB",DE - 00
145000,NEWARK,DE,19711,453998,Corporation,Unanswered,Unanswered,Unanswered,,30,04/14/2020,"Readycap Lending, LLC",DE - 00
145000,HOCKESSIN,DE,19707,624410,Corporation,Unanswered,Unanswered,Unanswered,,31,04/28/2020,"Wilmington Savings Fund Society, FSB",DE - 00
144733,LAUREL,DE,19956,238990,Corporation,Unanswered,Unanswered,Unanswered,,7,05/17/2020,"Bank of America, National Association",DE - 00
144700,WILMINGTON,DE,19808,811192,Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",DE - 00
144683.63,WILMINGTON,DE,19809,561790,Corporation,Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",DE - 00
144567.5,DOVER,DE,19901,624410,Subchapter S Corporation,Unanswered,Female Owned,Unanswered,,28,04/09/2020,Community Bank Delaware,DE - 00
144300,WILMINGTON,DE,19801,111998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17,04/28/2020,Cache Valley Bank,DE - 00
144177,WILMINGTON,DE,19803,722511,Corporation,Unanswered,Unanswered,Unanswered,,41,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
144015,WILMINGTON,DE,19810,812112,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,30,05/04/2020,"Wilmington Savings Fund Society, FSB",DE - 00
144000,NEWARK,DE,19713,812990,Corporation,Unanswered,Unanswered,Unanswered,,13,05/03/2020,"PNC Bank, National Association",DE - 00
143779,MILLVILLE,DE,19967,445310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,52,04/14/2020,The Farmers Bank of Willards,DE - 00
143600,NEWARK,DE,19711,561710,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,05/03/2020,"PNC Bank, National Association",DE - 00
143527,DOVER,DE,19901,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,33,04/09/2020,"TD Bank, National Association",DE - 00
143410,DE 19809,DE,19809,444110,Corporation,Unanswered,Male Owned,Non-Veteran,,19,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
143302,OCEAN VIEW,DE,19970,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,31,04/14/2020,The Farmers Bank of Willards,DE - 00
143300,MIDDLETOWN,DE,19709,812112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,31,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
143200,REHOBOTH BEACH,DE,19971,561320,Corporation,Unanswered,Unanswered,Unanswered,,0,04/28/2020,Live Oak Banking Company,DE - 00
142900,DOVER,DE,19901,238220,Corporation,Unanswered,Unanswered,Unanswered,,15,05/03/2020,"PNC Bank, National Association",DE - 00
142723,WILMINGTON,DE,19802,621310,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,18,04/08/2020,"Spirit of Texas Bank, SSB",DE - 00
142700,SEAFORD,DE,19973,561499,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0,04/14/2020,First National Bank of Pennsylvania,DE - 01
142685,BEAR,DE,19701,236115,Subchapter S Corporation,Unanswered,Female Owned,Unanswered,,,04/29/2020,"Wilmington Savings Fund Society, FSB",DE - 00
142500,MIDDLETON,DE,19808,523930,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/27/2020,Celtic Bank Corporation,DE - 00
142500,WILMINGTON,DE,19810,,Corporation,Unanswered,Male Owned,Unanswered,,35,05/03/2020,"PNC Bank, National Association",DE - 00
142400,WILMINGTON,DE,19808,622110,Corporation,Unanswered,Unanswered,Unanswered,,,04/16/2020,"Citizens Bank, National Association",DE - 00
142400,REHOBOTH BEACH,DE,19971,722511,Limited  Liability Company(LLC),White,Unanswered,Non-Veteran,,59,04/11/2020,First Citizens Community Bank,DE - 00
142365,WILMINGTON,DE,19802,611620,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,34,04/13/2020,"TD Bank, National Association",DE - 00
142200,MIDDLETOWN,DE,19709,237310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/28/2020,Manufacturers and Traders Trust Company,DE - 00
142100,REHOBOTH BEACH,DE,19971,453998,Corporation,Unanswered,Female Owned,Non-Veteran,,20,04/14/2020,"Readycap Lending, LLC",DE - 00
141700,NEWARK,DE,19711,621310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,05/03/2020,"PNC Bank, National Association",DE - 00
141700,NEWARK,DE,19711,453998,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,19,04/14/2020,"Readycap Lending, LLC",DE - 00
141684.6,MIDDLETOWN,DE,19709,621610,Corporation,Unanswered,Unanswered,Unanswered,,68,04/27/2020,American Spirit FCU,DE - 00
141667,NEWARK,DE,19702,334419,Corporation,Unanswered,Unanswered,Unanswered,,0,04/29/2020,Signature Bank,DE - 00
141667,MILFORD,DE,19963,111219,Corporation,Unanswered,Unanswered,Unanswered,,12,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
141500,MIDDLETOWN,DE,19709,561499,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,13,04/15/2020,"PNC Bank, National Association",DE - 00
141500,MIDDLETOWN,DE,19709,624410,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,0,04/15/2020,Bank Five Nine,DE - 00
141500,GEORGETOWN,DE,19947,332613,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/30/2020,"Citizens Bank, National Association",DE - 00
141450,LEWES,DE,19958,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,15,04/15/2020,"Wilmington Savings Fund Society, FSB",DE - 00
141337,WILMINGTON,DE,19803,721110,Corporation,Unanswered,Unanswered,Unanswered,,4,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
141260,NEW CASTLE,DE,19720,448190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,23,05/03/2020,"Bank of America, National Association",DE - 00
141245,HOCKESSIN,DE,19707,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/14/2020,Manufacturers and Traders Trust Company,DE - 00
141245,WILMINGTON,DE,19805,621999,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,15,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
141222,NEWARK,DE,19711,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
141215,MILLSBORO,DE,19966,561730,Corporation,White,Female Owned,Unanswered,,13,04/15/2020,County Bank,DE - 00
141100,MILFORD,DE,19963,441110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/28/2020,Comerica Bank,DE - 00
140917,WILMINGTON,DE,19803,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,8,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
140737.62,NEW CASTLE,DE,19720,221118,Corporation,Unanswered,Unanswered,Unanswered,,,04/10/2020,"Wilmington Savings Fund Society, FSB",DE - 00
140700,NEWARK,DE,19702,541810,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",DE - 00
140700,WILMINGTON,DE,19807,811192,Corporation,Unanswered,Unanswered,Unanswered,,27,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
140629,WILMINGTON,DE,19808,541330,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0,04/27/2020,"Wilmington Savings Fund Society, FSB",DE - 00
140600,HARRINGTON,DE,19952,424510,Corporation,Unanswered,Unanswered,Unanswered,,17,04/15/2020,Shore United Bank,DE - 00
140457.5,WILMINGTON,DE,19804,236118,Corporation,Unanswered,Unanswered,Unanswered,,14,04/15/2020,"Fulton Bank, National Association",DE - 00
140440,DOVER,DE,19901,531210,Corporation,Unanswered,Unanswered,Unanswered,,,04/08/2020,"Wilmington Savings Fund Society, FSB",DE - 00
140300,WILMINGTON,DE,19808,453998,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,14,04/14/2020,"Readycap Lending, LLC",DE - 00
140137,NEW CASTLE,DE,19720,236116,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,05/13/2020,Intuit Financing Inc.,DE - 00
140122,NEWARK,DE,19713,448310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/11/2020,"TD Bank, National Association",DE - 00
140050.72,WILMINGTON,DE,19804,238990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/28/2020,"Wilmington Savings Fund Society, FSB",DE - 00
140000,SELBYVILLE,DE,19975,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,50,05/03/2020,"PNC Bank, National Association",DE - 00
139900,WYOMING,DE,19934,812210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,05/07/2020,"Citizens Bank, National Association",DE - 00
139792.89,MILFORD,DE,19963,621210,Corporation,Unanswered,Unanswered,Unanswered,,12,04/12/2020,"Wilmington Savings Fund Society, FSB",DE - 00
139445,DOVER,DE,19904,621999,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,17,04/10/2020,"Wilmington Savings Fund Society, FSB",DE - 00
139400,NEWARK,DE,19711,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/15/2020,"PNC Bank, National Association",DE - 00
139331,NEWARK,DE,19702,448310,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",DE - 00
139315,NEWARK,DE,19713,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,31,05/01/2020,Dover FCU,DE - 00
139167,NEWARK,DE,19713,,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,05/03/2020,"TD Bank, National Association",DE - 00
139100,WILMINGTON,DE,19808,561730,Corporation,Unanswered,Male Owned,Non-Veteran,,28,04/30/2020,"Santander Bank, National Association",DE - 00
138977,WILMINGTON,DE,19803,541513,Corporation,Unanswered,Unanswered,Unanswered,,9,04/14/2020,"TD Bank, National Association",DE - 00
138976.05,MILTON,DE,19968,423220,Corporation,White,Male Owned,Unanswered,,12,04/28/2020,County Bank,DE - 00
138750,WILMINGTON,DE,19808,325510,Corporation,Unanswered,Unanswered,Unanswered,,5,04/15/2020,Pacific Western Bank,DE - 00
138710,MONTCHANIN,DE,19710,531120,Trust,Unanswered,Unanswered,Unanswered,,15,04/28/2020,"Wilmington Savings Fund Society, FSB",DE - 00
138700,DELMAR,DE,19940,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,32,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
138602,DOVER,DE,19901,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/03/2020,"Bank of America, National Association",DE - 00
138600,DOVER,DE,19901,453998,Corporation,Unanswered,Unanswered,Unanswered,,16,04/14/2020,"Readycap Lending, LLC",DE - 00
138500,DOVER,DE,19904,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",DE - 00
138470,MILFORD,DE,19963,111998,Corporation,Unanswered,Unanswered,Unanswered,,14,04/29/2020,"Fulton Bank, National Association",DE - 00
138218,WILMINGTON,DE,19713,237210,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",DE - 00
138029.37,LEWES,DE,19958,541519,Corporation,Unanswered,Unanswered,Unanswered,,,04/10/2020,"Wilmington Savings Fund Society, FSB",DE - 00
138000,LEWES,DE,19958,621112,Partnership,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",DE - 00
137900,WILMINGTON,DE,19808,236210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/06/2020,"Wilmington Savings Fund Society, FSB",DE - 00
137817,HOCKESSIN,DE,19707,111998,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
137814,WILMINGTON,DE,19801,541618,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,05/21/2020,"Bank of America, National Association",DE - 00
137800,WILMINGTON,DE,19801,624410,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,23,04/14/2020,"Capital One, National Association",DE - 00
137700,HARRINGTON,DE,19952,541611,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,,15,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
137700,MIDDLETOWN,DE,19709,541330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/15/2020,"PNC Bank, National Association",DE - 00
137690,WILMINGTON,DE,19803,453998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,47,04/30/2020,"Bank of America, National Association",DE - 00
137500,HOCKESSIN,DE,19707,488410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,04/14/2020,"Wilmington Savings Fund Society, FSB",DE - 00
137393.47,SMYRNA,DE,19977,541330,Corporation,Unanswered,Unanswered,Unanswered,,0,04/28/2020,"Wilmington Savings Fund Society, FSB",DE - 00
137371,DOVER,DE,19901,611430,Corporation,Unanswered,Unanswered,Unanswered,,0,04/30/2020,"Wells Fargo Bank, National Association",DE - 00
137365,WILMINGTON,DE,19802,541110,Corporation,Unanswered,Unanswered,Unanswered,,7,04/12/2020,"TD Bank, National Association",DE - 00
137361,DOVER,DE,19904,441310,Corporation,Unanswered,Female Owned,Non-Veteran,,30,04/16/2020,Manufacturers and Traders Trust Company,DE - 00
137344.55,WILMINGTON,DE,19801,541310,Corporation,Unanswered,Unanswered,Unanswered,,9,04/15/2020,"Fulton Bank, National Association",DE - 00
137297,NEW CASTLE,DE,19720,238990,Corporation,White,Male Owned,Non-Veteran,,,04/10/2020,"Wilmington Savings Fund Society, FSB",DE - 00
137290,NEW CASTLE,DE,19720,445210,Corporation,Unanswered,Unanswered,Unanswered,,18,04/28/2020,Financial Resources FCU,DE - 00
137200,MIDDLETOWN,DE,19709,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,37,04/06/2020,Harford Bank,DE - 00
137100,WILMINGTON,DE,19805,423850,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,05/03/2020,"PNC Bank, National Association",DE - 00
137069,GEORGETOWN,DE,19947,541940,Corporation,Unanswered,Unanswered,Unanswered,,11,04/28/2020,"Fulton Bank, National Association",DE - 00
136980,WILMINGTON,DE,19802,811121,Corporation,Unanswered,Unanswered,Unanswered,,0,05/08/2020,"Wilmington Savings Fund Society, FSB",DE - 00
136855,NEWARK,DE,19711,611511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18,04/11/2020,"TD Bank, National Association",DE - 00
136595,REHOBOTH BEACH,DE,19971,531210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/13/2020,Manufacturers and Traders Trust Company,DE - 00
136487,LEWES,DE,19958,722511,Corporation,Unanswered,Male Owned,Unanswered,,40,05/19/2020,Dover FCU,DE - 00
136458,WILMINGTON,DE,19803,561730,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,18,04/13/2020,"Fulton Bank, National Association",DE - 00
136400,DOVER,DE,19904,621610,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",DE - 00
136222,MARYDEL,DE,19964,236220,Subchapter S Corporation,White,Male Owned,Non-Veteran,,,04/14/2020,"Wilmington Savings Fund Society, FSB",DE - 00
136200,LAUREL,DE,19956,334220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/15/2020,"PNC Bank, National Association",DE - 00
136200,WILMINGTON,DE,19801,493110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",DE - 00
136067,WILMINGTON,DE,19810,541511,Corporation,Unanswered,Unanswered,Unanswered,,7,05/03/2020,"Bank of America, National Association",DE - 00
135860.33,NEWARK,DE,19702,561311,Corporation,Unanswered,Unanswered,Unanswered,,3,06/30/2020,Cross River Bank,DE - 00
135700,WILMINGTON,DE,19801,451110,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,,04/14/2020,"PNC Bank, National Association",DE - 00
135697.5,NEWARK,DE,19711,311812,Corporation,Unanswered,Unanswered,Unanswered,,28,04/27/2020,"Fulton Bank, National Association",DE - 00
135600,DOVER,DE,19901,238210,Corporation,Unanswered,Unanswered,Unanswered,,15,04/15/2020,"PNC Bank, National Association",DE - 00
135525,WILMINGTON,DE,19801,523930,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/01/2020,"JPMorgan Chase Bank, National Association",DE - 00
135462,WILMINGTON,DE,19801,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,18,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
135458.4,NEWARK,DE,19702,624410,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,29,04/15/2020,"Fulton Bank, National Association",DE - 00
135450,NEWARK,DE,19713,541380,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
135400,NEWARK,DE,19711,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,05/03/2020,"PNC Bank, National Association",DE - 00
135374.4,HOCKESSIN,DE,19707,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/09/2020,"Wilmington Savings Fund Society, FSB",DE - 00
135300,LAUREL,DE,19956,237110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,06/23/2020,Fountainhead SBF LLC,DE - 00
135287,WILMINGTON,DE,19808,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,45,05/11/2020,Parke Bank,DE - 00
135240,WILMINGTON,DE,19808,445291,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,30,04/15/2020,Manufacturers and Traders Trust Company,DE - 00
135217,WILMINGTON,DE,19804,236116,Subchapter S Corporation,White,Male Owned,Unanswered,,10,04/27/2020,"Wilmington Savings Fund Society, FSB",DE - 00
135126.5,MILFORD,DE,19963,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,16,04/10/2020,Community Bank Delaware,DE - 00
135100,REHOBOTH BEACH,DE,19971,621310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/16/2020,"PNC Bank, National Association",DE - 00
135100,NEWARK,DE,19711,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/13/2020,"PNC Bank, National Association",DE - 00
