LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
146975,WEST WARWICK,RI,02893,238210,Corporation,Unanswered,Unanswered,Unanswered,,11,04/11/2020,"TD Bank, National Association",RI - 02
146927,CRANSTON,RI,02910,541990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,06/29/2020,Cross River Bank,RI - 01
146860,EXETER,RI,02822,811121,Corporation,White,Female Owned,Non-Veteran,,10,04/29/2020,The Washington Trust Company of Westerly,RI - 02
146796,NORTH PROVIDENCE,RI,02911,621210,Corporation,Unanswered,Unanswered,Unanswered,,15,05/03/2020,"Bank of America, National Association",RI - 01
146755,SMITHFIELD,RI,02917,624410,Subchapter S Corporation,White,Male Owned,Non-Veteran,,29,05/04/2020,Navigant CU,RI - 01
146732.5,PROVIDENCE,RI,02905,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,31,04/27/2020,The Washington Trust Company of Westerly,RI - 01
146700,NEWPORT,RI,02840,722320,Corporation,Hispanic,Male Owned,Non-Veteran,,16,04/13/2020,Westerly Community CU,RI - 01
146652,WOONSOCKET,RI,02895,812990,Corporation,Unanswered,Unanswered,Unanswered,,16,05/03/2020,"Bank of America, National Association",RI - 01
146600,WEST WARWICK,RI,02893,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,04/27/2020,Bank Rhode Island,RI - 02
146568,CRANSTON,RI,02910,711190,Corporation,Unanswered,Unanswered,Unanswered,,48,04/28/2020,"Webster Bank, National Association",RI - 01
146500,LINCOLN,RI,02865,238210,Corporation,Unanswered,Unanswered,Unanswered,,9,04/30/2020,"Santander Bank, National Association",RI - 01
146477,PAWTUCKET,RI,02860,445299,Corporation,Unanswered,Female Owned,Non-Veteran,,5,04/29/2020,"Santander Bank, National Association",RI - 01
146300,PROVIDENCE,RI,02908,611310,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,14,04/09/2020,Bank Rhode Island,RI - 01
146300,NEWPORT,RI,02840,541519,Corporation,Unanswered,Unanswered,Unanswered,,8,04/15/2020,BankNewport,RI - 01
146200,NEWPORT,RI,02840,531190,Corporation,White,Male Owned,Unanswered,,7,04/04/2020,BankNewport,RI - 01
146200,PROVIDENCE,RI,02906,812112,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 01
146112,FORESTDALE,RI,02824,722511,Cooperative,White,Male Owned,Unanswered,,35,06/15/2020,Navigant CU,RI - 01
146027,PORTSMOUTH,RI,02871,611620,Corporation,White,Female Owned,Non-Veteran,,60,04/07/2020,"Webster Bank, National Association",RI - 01
146000,PROVIDENCE,RI,02907,524126,Limited  Liability Company(LLC),White,Male Owned,Veteran,,13,04/06/2020,Bank Rhode Island,RI - 01
146000,LINCOLN,RI,02865,339950,Corporation,White,Male Owned,Non-Veteran,,18,04/07/2020,BankNewport,RI - 01
146000,NORTH KINGSTOWN,RI,02852,611110,Non-Profit Childcare Center,Unanswered,Unanswered,Unanswered,Y,30,04/07/2020,Centreville Bank,RI - 02
146000,MIDDLETOWN,RI,02842,721110,Limited  Liability Company(LLC),White,Unanswered,Unanswered,,27,04/08/2020,Bristol County Savings Bank,RI - 01
146000,PROVIDENCE,RI,02903,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,05/03/2020,"Citizens Bank, National Association",RI - 01
145900,RUMFORD,RI,02916,238310,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,10,04/04/2020,Centreville Bank,RI - 01
145800,COVENTRY,RI,02816,339940,Corporation,Unanswered,Unanswered,Unanswered,,13,04/28/2020,BankNewport,RI - 02
145800,WESTERLY,RI,02891,423610,Corporation,Unanswered,Male Owned,Non-Veteran,,16,04/15/2020,Westerly Community CU,RI - 02
145767.5,PROVIDENCE,RI,02909,333415,Corporation,Unanswered,Unanswered,Unanswered,,9,04/11/2020,"Webster Bank, National Association",RI - 01
145700,CRANSTON,RI,02920,713910,Corporation,White,Female Owned,Unanswered,,49,04/05/2020,Centreville Bank,RI - 02
145700,CRANSTON,RI,02910,621111,Corporation,White,Male Owned,Non-Veteran,,12,04/07/2020,Bank Rhode Island,RI - 01
145684,CRANSTON,RI,02920,423850,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,16,04/30/2020,"Bank of America, National Association",RI - 02
145592,NORTH SCITUATE,RI,02857,541940,Corporation,Unanswered,Female Owned,Non-Veteran,,16,05/03/2020,"Bank of America, National Association",RI - 01
145500,PORTSMOUTH,RI,02871,722511,Corporation,Unanswered,Unanswered,Unanswered,,,06/12/2020,Peoples CU,RI - 01
145500,COVENTRY,RI,02816,541110,Partnership,Unanswered,Unanswered,Unanswered,,13,05/28/2020,Centreville Bank,RI - 02
145435,EAST GREENWICH,RI,02818,624410,Subchapter S Corporation,White,Male Owned,Non-Veteran,,30,05/04/2020,Navigant CU,RI - 02
145232,WESTERLY,RI,02891,721191,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,7,04/27/2020,The Washington Trust Company of Westerly,RI - 02
145200,PROVIDENCE,RI,02909,541490,Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 01
145000,NEWPORT,RI,02840,712120,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,12,04/05/2020,BankNewport,RI - 01
145000,LINCOLN,RI,02865,722513,Subchapter S Corporation,Unanswered,Female Owned,Unanswered,,32,04/06/2020,Bank Rhode Island,RI - 01
145000,RIVERSIDE,RI,02915,541330,Subchapter S Corporation,White,Female Owned,Unanswered,,15,04/28/2020,Navigant CU,RI - 01
145000,EAST GREENWICH,RI,02818,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 02
144900,WESTERLY,RI,02891,238990,Corporation,White,Male Owned,Non-Veteran,,30,04/08/2020,Westerly Community CU,RI - 02
144700,WOONSOCKET,RI,02895,621320,Corporation,Unanswered,Unanswered,Non-Veteran,,10,04/04/2020,Fall River Five Cents Savings Bank d/b/a BankFive,RI - 01
144700,NORTH PROVIDENCE,RI,02904,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 01
144677.5,CUMBERLAND,RI,02864,488510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,11,06/23/2020,Taunton FCU,RI - 01
144591,WOONSOCKET,RI,02895,711310,Corporation,Unanswered,Male Owned,Non-Veteran,,18,04/10/2020,Milford Federal Bank,RI - 01
144591,PROVIDENCE,RI,02903,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,45,04/30/2020,"Bank of America, National Association",RI - 01
144558,WEST WARWICK,RI,02893,238340,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/28/2020,"Webster Bank, National Association",RI - 02
144530,CUMBERLAND,RI,02864,611710,Corporation,Unanswered,Unanswered,Unanswered,,10,04/15/2020,"Webster Bank, National Association",RI - 01
144500,WARWICK,RI,02886,488190,Corporation,Unanswered,Unanswered,Unanswered,,0,04/28/2020,"TD Bank, National Association",RI - 02
144500,PROVIDENCE,RI,02903,531311,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 01
144400,CRANSTON,RI,02920,332813,Subchapter S Corporation,White,Male Owned,Non-Veteran,,13,04/10/2020,Bank Rhode Island,RI - 02
144400,WESTERLY,RI,02891,713990,Partnership,Unanswered,Male Owned,Non-Veteran,,26,04/27/2020,Westerly Community CU,RI - 02
144400,PROVIDENCE,RI,02906,541820,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,,04/15/2020,"Citizens Bank, National Association",RI - 01
144300,WARWICK,RI,02886,541330,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/30/2020,"Citizens Bank, National Association",RI - 02
144300,CHEPACHET,RI,02814,238220,Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 01
144250,NORTH KINGSTOWN,RI,02852,423830,Corporation,White,Male Owned,Non-Veteran,,8,04/07/2020,Bank Rhode Island,RI - 02
144200,JOHNSTON,RI,02919,541430,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,8,04/13/2020,HarborOne Bank,RI - 01
144200,WARWICK,RI,02886,624410,Corporation,White,Female Owned,Non-Veteran,,26,04/07/2020,The Washington Trust Company of Westerly,RI - 02
144140,JOHNSTON,RI,02919,541214,Corporation,Unanswered,Unanswered,Unanswered,,8,05/03/2020,"Bank of America, National Association",RI - 01
144106.9,WARWICK,RI,02886,238210,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,6,04/08/2020,Pawtucket CU,RI - 02
143817,PROVIDENCE,RI,02903,813319,Non-Profit Organization,White,Male Owned,Unanswered,Y,21,04/14/2020,The Washington Trust Company of Westerly,RI - 01
143700,SMITHFIELD,RI,02917,323111,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,,04/30/2020,"Citizens Bank, National Association",RI - 01
143600,NORTH SMITHFIELD,RI,02896,713940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/05/2020,Bank Rhode Island,RI - 01
143500,SMITHFIELD,RI,02917,541219,Corporation,White,Female Owned,Non-Veteran,,11,04/03/2020,Navigant CU,RI - 01
143500,PROVIDENCE,RI,02903,922130,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 01
143400,PROVIDENCE,RI,02903,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/27/2020,"Citizens Bank, National Association",RI - 01
143382,PORTSMOUTH,RI,02871,722511,Corporation,White,Female Owned,Non-Veteran,,29,04/05/2020,BankNewport,RI - 01
143300,TIVERTON,RI,02878,722511,Corporation,White,Male Owned,Non-Veteran,,30,04/07/2020,BankNewport,RI - 01
143100,PROVIDENCE,RI,02903,812199,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 01
143100,PROVIDENCE,RI,02906,541310,Corporation,White,Male Owned,Non-Veteran,,9,04/08/2020,Bank Rhode Island,RI - 01
143100,CRANSTON,RI,02910,453998,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,,04/15/2020,"Citizens Bank, National Association",RI - 01
143060,PROVIDENCE,RI,02907,453998,Corporation,Unanswered,Unanswered,Unanswered,,40,05/02/2020,"Bank of America, National Association",RI - 01
143000,WARWICK,RI,02886,722511,Corporation,White,Female Owned,Non-Veteran,,0,04/29/2020,HarborOne Bank,RI - 02
143000,WEST WARWICK,RI,02893,541330,Limited  Liability Company(LLC),Asian,Unanswered,Unanswered,,10,04/04/2020,Centreville Bank,RI - 02
143000,EXETER,RI,02822,722511,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,35,04/04/2020,Centreville Bank,RI - 02
143000,EAST PROVIDENCE,RI,02914,722511,Corporation,Unanswered,Unanswered,Unanswered,,26,04/14/2020,Bank Rhode Island,RI - 01
142970,PROVIDENCE,RI,02909,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/15/2020,The Washington Trust Company of Westerly,RI - 01
142900,PROVIDENCE,RI,02903,722511,Limited  Liability Company(LLC),White,Male Owned,Veteran,,16,04/10/2020,Bristol County Savings Bank,RI - 01
142900,EAST PROVIDENCE,RI,02914,811121,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/13/2020,Bristol County Savings Bank,RI - 01
142900,PAWTUCKET,RI,02860,624190,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,04/30/2020,"Citizens Bank, National Association",RI - 01
142900,NORTH KINGSTOWN,RI,02852,541715,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/05/2020,BankNewport,RI - 02
142900,PROVIDENCE,RI,02904,444130,Corporation,White,Male Owned,Non-Veteran,,16,04/07/2020,HarborOne Bank,RI - 01
142800,COVENTRY,RI,02816,561730,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,12,04/08/2020,Bank Rhode Island,RI - 02
142780,WARWICK,RI,02888,424310,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,16,04/15/2020,"Webster Bank, National Association",RI - 02
142700,PAWTUCKET,RI,02861,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,33,04/08/2020,Bank Rhode Island,RI - 01
142677,PAWTUCKET,RI,02860,488510,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,06/26/2020,Taunton FCU,RI - 01
142500,CUMBERLAND,RI,02864,541940,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,12,04/06/2020,Pawtucket CU,RI - 01
142400,NORTH PROVIDENCE,RI,02911,541110,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,,04/15/2020,"Citizens Bank, National Association",RI - 01
142200,PROVIDENCE,RI,02903,531120,Corporation,Unanswered,Male Owned,Unanswered,,10,04/05/2020,Bank Rhode Island,RI - 01
142200,WAKEFIELD,RI,02879,446110,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,,04/15/2020,"Citizens Bank, National Association",RI - 02
142000,NORTH KINGSTOWN,RI,02852,339999,Subchapter S Corporation,White,Male Owned,Non-Veteran,,8,04/05/2020,Bank Rhode Island,RI - 02
141957.5,PROVIDENCE,RI,02909,424410,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,25,06/23/2020,"Santander Bank, National Association",RI - 01
141900,TIVERTON,RI,02878,423490,Corporation,Unanswered,Unanswered,Unanswered,,7,04/30/2020,BankNewport,RI - 01
141900,NARRAGANSETT,RI,02882,423910,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/15/2020,The Washington Trust Company of Westerly,RI - 02
141890,WOONSOCKET,RI,02895,611699,Corporation,Unanswered,Unanswered,Unanswered,,35,04/30/2020,"Bank of America, National Association",RI - 01
141800,NEWPORT,RI,02840,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 01
141700,PAWTUCKET,RI,02860,334510,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,10,04/11/2020,"Webster Bank, National Association",RI - 01
141700,EAST GREENWICH,RI,02818,541810,Corporation,Unanswered,Unanswered,Unanswered,,9,04/05/2020,HarborOne Bank,RI - 02
141700,NEWPORT,RI,02840,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 01
141600,RIVERSIDE,RI,02915,238160,Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 01
141325,PROVIDENCE,RI,02903,722110,Corporation,White,Unanswered,Non-Veteran,,29,04/10/2020,Bank Rhode Island,RI - 01
141265,PAWTUCKET,RI,02861,926130,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,14,04/15/2020,"Webster Bank, National Association",RI - 01
141125,PROVIDENCE,RI,02909,722320,Subchapter S Corporation,White,Female Owned,Non-Veteran,,7,04/06/2020,Bank Rhode Island,RI - 01
141100,PROVIDENCE,RI,02909,541490,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,,04/30/2020,"Citizens Bank, National Association",RI - 01
141100,JOHNSTON,RI,02919,238910,Corporation,Unanswered,Unanswered,Unanswered,,13,04/15/2020,Centreville Bank,RI - 01
141075,BLOCK ISLAND,RI,02807,722410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,80,04/28/2020,The Washington Trust Company of Westerly,RI - 02
141000,FOSTER,RI,02825,112340,Corporation,Unanswered,Male Owned,Unanswered,,21,05/22/2020,Rockland FCU,RI - 02
141000,LINCOLN,RI,02865,236116,Corporation,Unanswered,Unanswered,Unanswered,,11,04/14/2020,Freedom National Bank,RI - 01
140975,EAST PROVIDENCE,RI,02914,621111,Corporation,Unanswered,Unanswered,Unanswered,,11,04/05/2020,BankNewport,RI - 01
140900,WARWICK,RI,02889,311811,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,21,04/05/2020,Bank Rhode Island,RI - 02
140877.5,NEWPORT,RI,02840,424460,Corporation,Unanswered,Unanswered,Unanswered,,6,04/09/2020,"Bank of America, National Association",RI - 01
140800,WOONSOCKET,RI,02895,238350,Subchapter S Corporation,White,Male Owned,Non-Veteran,,9,04/08/2020,Centreville Bank,RI - 01
140800,WOONSOCKET,RI,02895,531312,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/28/2020,Centreville Bank,RI - 01
140750,NORTH SMITHFIELD,RI,02896,811121,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,05/01/2020,Bank Rhode Island,RI - 01
140700,PAWTUCKET,RI,02860,624190,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,43,05/12/2020,Bristol County Savings Bank,RI - 01
140600,NORTH KINGSTOWN,RI,02852,423730,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/05/2020,BankNewport,RI - 02
140600,PROVIDENCE,RI,02904,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,06/16/2020,"Citizens Bank, National Association",RI - 01
140500,CRANSTON,RI,02905,424470,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 01
140462,WAKEFIELD,RI,02879,518210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,04/29/2020,"Webster Bank, National Association",RI - 02
140222,PROVIDENCE,RI,02903,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18,04/08/2020,Pawtucket CU,RI - 01
140191.87,WESTERLY,RI,02891,621210,Corporation,Hispanic,Female Owned,Unanswered,,13,05/05/2020,The Washington Trust Company of Westerly,RI - 02
140105,PROVIDENCE,RI,02907,813219,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,10,04/15/2020,"Webster Bank, National Association",RI - 01
140100,CUMBERLAND,RI,02864,621111,Subchapter S Corporation,White,Female Owned,Non-Veteran,,13,04/06/2020,HarborOne Bank,RI - 01
140010,NARRAGANSETT,RI,02882,722511,Corporation,Unanswered,Male Owned,Unanswered,,26,04/30/2020,"Santander Bank, National Association",RI - 02
140000,EAST PROVIDENCE,RI,02914,713940,Corporation,White,Female Owned,Non-Veteran,,38,04/28/2020,Middlesex Savings Bank,RI - 01
140000,NORTH KINGSTOWN,RI,02852,811121,Corporation,White,Male Owned,Non-Veteran,,11,04/07/2020,UniBank for Savings,RI - 02
139952,WOONSOCKET,RI,02895,811111,Corporation,Unanswered,Unanswered,Unanswered,,13,04/28/2020,"Bank of America, National Association",RI - 01
139900,PAWTUCKET,RI,02860,311811,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/29/2020,"Citizens Bank, National Association",RI - 01
139900,PROVIDENCE,RI,02903,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,04/16/2020,"Citizens Bank, National Association",RI - 01
139834,CRANSTON,RI,02920,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,23,04/16/2020,Cross River Bank,RI - 02
139800,SMITHFIELD,RI,02917,336413,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/14/2020,Bristol County Savings Bank,RI - 01
139700,NORTH PROVIDENCE,RI,02904,811121,Corporation,White,Female Owned,Unanswered,,14,04/07/2020,Navigant CU,RI - 01
139700,EAST PROVIDENCE,RI,02915,236220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",RI - 01
139677,NARRAGANSETT,RI,02882,532289,Corporation,White,Female Owned,Non-Veteran,,41,04/05/2020,BankNewport,RI - 02
139600,GREENVILLE,RI,02828,624110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6,04/27/2020,"CRF Small Business Loan Company, LLC",RI - 01
139600,WESTERLY,RI,02891,453998,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,,04/15/2020,"Citizens Bank, National Association",RI - 02
139500,WOONSOCKET,RI,02895,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,20,04/05/2020,Bank Rhode Island,RI - 01
139425,MAPLEVILLE,RI,02839,722511,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,93,04/13/2020,"TD Bank, National Association",RI - 02
139400,NORTH PROVIDENCE,RI,02904,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,15,04/15/2020,Navigant CU,RI - 01
139322,CUMBERLAND,RI,02864,324121,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,7,04/29/2020,"Bank of America, National Association",RI - 01
139300,NORTH SCITUATE,RI,02857,236115,Corporation,Unanswered,Unanswered,Unanswered,,18,04/08/2020,Bank Rhode Island,RI - 01
139200,LINCOLN,RI,02865,722511,Corporation,White,Male Owned,Unanswered,,34,04/03/2020,Dean Co-Operative Bank,RI - 01
139200,PROVIDENCE,RI,02906,531110,Self-Employed Individuals,Unanswered,Male Owned,Unanswered,,14,04/06/2020,Bank Rhode Island,RI - 01
139157.5,CRANSTON,RI,02920,722511,Corporation,White,Male Owned,Non-Veteran,,35,04/07/2020,Bank Rhode Island,RI - 02
